region,region_kr,mmdd,risk_mean,risk_median,risk_q25,risk_q75,p_below_year_median,years,candidate
east_siberian,동시베리아해,10-17,0.5199738928083768,0.5613894338136678,0.5078233575329494,0.5954706990595312,0.2,10,False
east_siberian,동시베리아해,10-18,0.509946033484233,0.5341223149225528,0.5077471431316257,0.5724872457298092,0.2,10,False
east_siberian,동시베리아해,10-19,0.5267449614917558,0.5536601805436547,0.5074127024398144,0.6268935144203877,0.0,10,False
east_siberian,동시베리아해,10-20,0.5531415797603398,0.5778761775388677,0.5053883650394237,0.6433834811388969,0.1,10,False
east_siberian,동시베리아해,10-21,0.5991012274320778,0.6117672513613708,0.5434500383790922,0.6735451064248201,0.1,10,False
east_siberian,동시베리아해,10-22,0.6160138560332998,0.6212918811319099,0.544426278491827,0.7115803135463744,0.1,10,False
east_siberian,동시베리아해,10-23,0.5817325395746693,0.5996452015196847,0.5303846567296867,0.6098723599639789,0.1,10,False
east_siberian,동시베리아해,10-24,0.5686095023935864,0.6223779934567646,0.54630420249101,0.6491955943607317,0.2,10,False
east_siberian,동시베리아해,10-25,0.5588373709503468,0.5439216784501527,0.5167141744613077,0.6128083088752871,0.0,10,False
east_siberian,동시베리아해,10-26,0.5631267693065876,0.5467066896566992,0.5176158758312532,0.5659811338458451,0.1,10,False
east_siberian,동시베리아해,10-27,0.5513186412405843,0.5460489778674467,0.5277978950964918,0.5800503560230651,0.1,10,False
east_siberian,동시베리아해,10-28,0.5793256984492342,0.5733551488699862,0.5660777690405755,0.6030113329942268,0.0,10,False
east_siberian,동시베리아해,10-29,0.6439677374254383,0.590739598400962,0.5615434295531125,0.7219965949121875,0.0,10,False
east_siberian,동시베리아해,10-30,0.6515467198293645,0.593437734024719,0.5669249097062288,0.7381262136641611,0.0,10,False
east_siberian,동시베리아해,10-31,0.6059520019312135,0.5920363517212013,0.5726194153876152,0.6226000469355721,0.0,10,False
kara,카라해,07-01,0.5446723485234689,0.5176575562336012,0.49804216577680005,0.5849113729472335,0.1,10,False
kara,카라해,07-02,0.5237224348769196,0.501321766389183,0.47325265206272155,0.5862607523484432,0.1,10,False
kara,카라해,07-03,0.5151973082734254,0.5024460773793586,0.46928558751643584,0.551381903351339,0.1,10,False
kara,카라해,07-04,0.553030561783847,0.5533905499310839,0.49240732948683097,0.5927240847447861,0.1,10,False
kara,카라해,07-05,0.5622670763656759,0.5467257048737539,0.49281376216913897,0.6276755069322308,0.1,10,False
kara,카라해,07-06,0.5445688757422982,0.5328131079175612,0.5026955412643757,0.559161002280991,0.2,10,False
kara,카라해,07-07,0.5411500594115657,0.5420032997416201,0.4930427079083032,0.5884625830427259,0.2,10,False
kara,카라해,07-08,0.5389863262481934,0.5306523258806123,0.4925379977812519,0.5756258720603259,0.1,10,False
kara,카라해,07-09,0.5420305257356272,0.5325053300506692,0.5007019954660943,0.5509694758372329,0.1,10,False
kara,카라해,07-10,0.5362537592135922,0.5292740388046969,0.5072366188419714,0.5639632826265628,0.0,10,False
kara,카라해,07-11,0.5178261389567196,0.523720330236487,0.4876486348750225,0.5511153010079344,0.1,10,False
kara,카라해,07-12,0.5087153196242287,0.5121785206466071,0.4867734796516967,0.530907408138084,0.1,10,False
kara,카라해,07-13,0.4973157330344182,0.498908655616757,0.46841059515104827,0.5300957804588131,0.2,10,False
kara,카라해,07-14,0.49280975381681336,0.4781617426267579,0.47092843447551064,0.5242353727785405,0.1,10,False
kara,카라해,07-15,0.4841845804356537,0.4791724450822664,0.47083514339509375,0.5358627050457206,0.1,10,False
kara,카라해,07-16,0.46748791157493363,0.4817700668430309,0.4364008842795944,0.512339588345895,0.1,10,False
kara,카라해,07-17,0.4540525183864861,0.45447354433953446,0.42685280280753324,0.49747619307975827,0.3,10,False
kara,카라해,07-18,0.4518727809489838,0.4684090689394172,0.43520516024583106,0.4818701058843249,0.3,10,False
kara,카라해,07-19,0.4666675215056088,0.49127906234254703,0.4592332164145796,0.509623923375421,0.1,10,False
kara,카라해,07-20,0.4796860883665218,0.4793642373270707,0.44308168630068967,0.5178037928237629,0.1,10,False
kara,카라해,07-21,0.4946204046105562,0.512115064216395,0.4482528745588514,0.543343172931231,0.1,10,False
kara,카라해,07-22,0.4647923365801029,0.4842392263460197,0.42918164834000827,0.5657455984824729,0.1,10,False
kara,카라해,07-23,0.4499643428724053,0.4753540815262361,0.40750546312969704,0.5197078526942378,0.1,10,False
kara,카라해,07-24,0.42168624503674745,0.4351559588007329,0.39790340499219923,0.5144406881188788,0.2,10,False
kara,카라해,07-25,0.40153899010575334,0.4070676552533098,0.35081608336734155,0.48153101589499375,0.3,10,False
kara,카라해,07-26,0.38654934029334675,0.39692411386767923,0.3598520356195755,0.4522734345478922,0.4,10,False
kara,카라해,07-27,0.391234751618878,0.44360025634130973,0.36064271155221606,0.4708586489097897,0.4,10,False
kara,카라해,07-28,0.39401327590124774,0.43168905204519137,0.3589788152890542,0.4616040920118001,0.5,10,False
kara,카라해,07-29,0.3862617867031735,0.4171811593787988,0.33844081820460437,0.47666528231617133,0.4,10,False
kara,카라해,07-30,0.38715921422938304,0.4282277563527628,0.3453539521674496,0.47290409458625665,0.2,10,False
kara,카라해,07-31,0.40931796291483125,0.389008600900622,0.3326990273279798,0.4851545859370999,0.2,10,False
kara,카라해,08-01,0.39674093977242275,0.39447974782596396,0.25456465954582574,0.5258301689808506,0.3,10,False
kara,카라해,08-02,0.3728585562327992,0.35535075066260946,0.2643110992767619,0.496424796393503,0.5,10,False
kara,카라해,08-03,0.361507365477636,0.38844375950394816,0.28871026539360006,0.4497132164029031,0.6,10,False
kara,카라해,08-04,0.376801325260257,0.41744833681050736,0.27333154946343013,0.4706565948457405,0.5,10,False
kara,카라해,08-05,0.38953569945423605,0.44069659342036815,0.25378677401087313,0.47720662773016315,0.5,10,False
kara,카라해,08-06,0.3622565161410368,0.4124449206428883,0.21958894672598803,0.4637927967033131,0.6,10,False
kara,카라해,08-07,0.35189478085752496,0.3738683856285724,0.21040819550042877,0.463619981364437,0.7,10,False
kara,카라해,08-08,0.37134883462816626,0.387128412207173,0.21521096321569566,0.5243499364948316,0.5,10,False
kara,카라해,08-09,0.35738595362694553,0.4235197273815219,0.18139124271364748,0.5070933198204555,0.7,10,False
kara,카라해,08-10,0.3299235979191214,0.37259767653209497,0.18088467013280515,0.48092470496355744,0.6,10,False
kara,카라해,08-11,0.3385969523008022,0.33038657868215426,0.1557358016951494,0.49731869347678526,0.5,10,False
kara,카라해,08-12,0.3611886643787251,0.3596613890018068,0.18041591698296228,0.5530753034432767,0.5,10,False
kara,카라해,08-13,0.3379860655471359,0.38787890930335484,0.1549416354670512,0.48987792408060005,0.5,10,False
kara,카라해,08-14,0.33166860172747265,0.3105862705770082,0.16096700762441707,0.5119628421717057,0.6,10,False
kara,카라해,08-15,0.3113756993707489,0.2349854903356272,0.1479329144009749,0.4922426936154912,0.7,10,False
kara,카라해,08-16,0.2858347867745459,0.24850991733162936,0.1725456064783761,0.4479668816350765,0.9,10,True
kara,카라해,08-17,0.2780135807963457,0.24213699672180933,0.17253867016937632,0.4088806087262223,0.9,10,True
kara,카라해,08-18,0.28994349358323224,0.25951394145189344,0.16313457459287883,0.38703521696853405,1.0,10,False
kara,카라해,08-19,0.2985868287100061,0.2820392139150186,0.17811765145140818,0.3915562238225033,0.8,10,False
kara,카라해,08-20,0.26733568185692175,0.23586867410291795,0.16695520668576555,0.34855850328712423,0.9,10,True
kara,카라해,08-21,0.2596798800195384,0.20994239928209874,0.17122403499053312,0.35300212975891876,0.8,10,True
kara,카라해,08-22,0.27838982012722113,0.2172181861237138,0.1753123804492015,0.37984207829846445,0.9,10,True
kara,카라해,08-23,0.3061667803564735,0.2638569311966902,0.19273823954192476,0.39940841808128574,0.7,10,False
kara,카라해,08-24,0.3051139997781667,0.28200070205993266,0.18639091967213117,0.40482187539017034,0.8,10,False
kara,카라해,08-25,0.27889485816509885,0.22682207308506774,0.16885756684368458,0.36688224506487715,0.8,10,True
kara,카라해,08-26,0.25319303529402437,0.2403775009232979,0.15575935063096874,0.2969483211905905,0.8,10,True
kara,카라해,08-27,0.2766261691359448,0.27381220763349096,0.16599602385564705,0.34775650110104744,0.8,10,True
kara,카라해,08-28,0.2676419456235385,0.22871724689757839,0.19211265363393562,0.3337922008176568,1.0,10,True
kara,카라해,08-29,0.24899095987674089,0.20417964945270023,0.1737240034587326,0.25509330295257504,0.9,10,True
kara,카라해,08-30,0.232188031965812,0.17448206450583265,0.15575117543505723,0.2935467560137379,1.0,10,True
kara,카라해,08-31,0.23795747397343817,0.19308473890293754,0.17724840869808509,0.2982924816993924,0.8,10,True
kara,카라해,09-01,0.25224513842938445,0.2199402721764126,0.154693390558162,0.2969058749966741,0.8,10,True
kara,카라해,09-02,0.2592249481719486,0.21121629773949235,0.16729590062043476,0.330383484469286,0.8,10,True
kara,카라해,09-03,0.27366088309546804,0.228150351701718,0.18389893055502504,0.24087373629580555,0.8,10,True
kara,카라해,09-04,0.2933173121579189,0.22766235515493072,0.20855893149584645,0.3467879413647721,0.7,10,False
kara,카라해,09-05,0.2912706054860196,0.24299323243193816,0.19211152455695207,0.32216912050397106,0.6,10,False
kara,카라해,09-06,0.2505177051556523,0.2164336150883674,0.19384632530564952,0.2865798880559426,0.8,10,True
kara,카라해,09-07,0.2407492459006458,0.20800614897992137,0.1863569518401305,0.2575690750401306,0.9,10,True
kara,카라해,09-08,0.2452519296253654,0.2138473618360138,0.17613102789895058,0.2761840735794158,0.9,10,True
kara,카라해,09-09,0.24022425595123204,0.19638427121449595,0.1679983788715502,0.2650265929897798,0.8,10,True
kara,카라해,09-10,0.23605685865232123,0.19801276292528025,0.16252549790616921,0.25703909182807194,0.8,10,True
kara,카라해,09-11,0.262554499171631,0.25828632330633927,0.19746866609637995,0.28855327563855937,1.0,10,True
kara,카라해,09-12,0.2382243018658862,0.2155567208940607,0.17479718584533044,0.29864436236881575,0.9,10,True
kara,카라해,09-13,0.22231000980360371,0.19818818220093404,0.1624888129195172,0.2245298816581859,0.9,10,True
kara,카라해,09-14,0.2187536910110027,0.20144928914646532,0.18361290803436406,0.24175211733638893,0.8,10,True
kara,카라해,09-15,0.21088374101543028,0.1934834919847914,0.1629534112230657,0.24750131510084908,0.9,10,True
kara,카라해,09-16,0.19318368943816513,0.19541777098853047,0.15263859567249105,0.22730025257031466,0.8,10,True
kara,카라해,09-17,0.19847936818893594,0.17891110609453514,0.15288116638329566,0.24155841347627705,1.0,10,True
kara,카라해,09-18,0.22356142509164476,0.21173757715108038,0.17450596753148392,0.2777916667432213,0.9,10,True
kara,카라해,09-19,0.2534008789797747,0.21603525578725113,0.20327747620856534,0.3328186605721047,1.0,10,True
kara,카라해,09-20,0.27298365110253736,0.2590160743424746,0.19454776221992526,0.3300527856695136,1.0,10,True
kara,카라해,09-21,0.2897596750952086,0.24306169142857745,0.17896876960128122,0.425703379269626,0.7,10,False
kara,카라해,09-22,0.32922937448556977,0.2939441773645146,0.2671064482920761,0.3967682070419541,0.6,10,False
kara,카라해,09-23,0.31700885608317053,0.28490379177292247,0.2523172238132642,0.3807256693657787,0.6,10,False
kara,카라해,09-24,0.35325617058241954,0.3331265125761464,0.29097809632905386,0.4090003984824428,0.6,10,False
kara,카라해,09-25,0.3370362387627934,0.35317345355187224,0.27435913565667974,0.3641005815938352,0.7,10,False
kara,카라해,09-26,0.30623565419746257,0.260166011750136,0.2384806031820615,0.30607574255525394,0.7,10,False
kara,카라해,09-27,0.2865233270919878,0.25115194735285945,0.21615953280951047,0.3691330825867811,0.7,10,False
kara,카라해,09-28,0.29298260106514473,0.257070706174675,0.19023649269275483,0.3782273968419697,0.8,10,False
kara,카라해,09-29,0.3149900269343048,0.26148391369659424,0.23933414489469723,0.4268429072352663,0.7,10,False
kara,카라해,09-30,0.3378453965196718,0.28747053373370357,0.2339438866695518,0.46539925736384646,0.5,10,False
kara,카라해,10-01,0.3513723708655885,0.2822147988175938,0.24961816142780813,0.39789700779507503,0.5,10,False
kara,카라해,10-02,0.3235917294915985,0.2748989239215087,0.21609395590174985,0.3115235852659798,0.6,10,False
kara,카라해,10-03,0.32534381001509616,0.24671836921402862,0.1987908137130038,0.34539994345762,0.6,10,False
kara,카라해,10-04,0.302611518152908,0.26805779253532275,0.1811450363469225,0.3273011723618106,0.7,10,False
kara,카라해,10-05,0.29195224209413867,0.2535283485590387,0.17066788119752724,0.3822024900370283,0.8,10,False
kara,카라해,10-06,0.32310898880446504,0.27969216488665133,0.24009982785193312,0.3911351077974109,0.6,10,False
kara,카라해,10-07,0.346862110857051,0.2960571495883026,0.2646675204619503,0.4015566295824057,0.6,10,False
kara,카라해,10-08,0.36052526822507025,0.3077026424607035,0.23229527853151632,0.5143153423642425,0.6,10,False
kara,카라해,10-09,0.35332909157623377,0.2591374707877794,0.24112884136468316,0.4899559832308845,0.6,10,False
kara,카라해,10-10,0.367624698366093,0.2563483046889432,0.22325234738103836,0.5185411642267354,0.6,10,False
kara,카라해,10-11,0.3692411884929489,0.3097617229224472,0.23923241795321912,0.4542674627166773,0.6,10,False
kara,카라해,10-12,0.3630666637640311,0.3235232632600453,0.2589557465522664,0.4639174460843547,0.3,10,False
kara,카라해,10-13,0.38607775132233885,0.34495591068631737,0.3022814353535042,0.5023799037450555,0.1,10,False
kara,카라해,10-14,0.3709884480855011,0.32509111290665565,0.26842953981592177,0.49785754056458686,0.5,10,False
kara,카라해,10-15,0.42405245037476724,0.46866825832099274,0.295696847644577,0.5106325899800396,0.2,10,False
kara,카라해,10-16,0.49597258123180665,0.5557498292492549,0.31882291148408887,0.6308226455220095,0.1,10,False
kara,카라해,10-17,0.459907778359305,0.4463221746310418,0.301639070611612,0.6282533276093731,0.3,10,False
kara,카라해,10-18,0.47426693668951964,0.49944464900903685,0.3255684901081804,0.6349183694070976,0.1,10,False
kara,카라해,10-19,0.5222494597678603,0.5593619138572679,0.3238905419285507,0.711321385379359,0.2,10,False
kara,카라해,10-20,0.5320682942684909,0.5421888832649613,0.3728541056805038,0.7267790401992722,0.2,10,False
kara,카라해,10-21,0.5043876161995791,0.58874278413399,0.42022755860695005,0.6240928551066487,0.2,10,False
kara,카라해,10-22,0.5334662742077821,0.5932907932059353,0.44164926826297124,0.6349404654165357,0.2,10,False
kara,카라해,10-23,0.520837575756914,0.600106314853372,0.46272547604868886,0.6563418842043875,0.1,10,False
kara,카라해,10-24,0.5422949044723531,0.6090845375703902,0.48635840023436866,0.6507213121738052,0.1,10,False
kara,카라해,10-25,0.5591414300653998,0.5837668256207339,0.4536744958684189,0.6867435788342234,0.0,10,False
kara,카라해,10-26,0.5780577578943886,0.538945478517812,0.5021856082092316,0.6370389827476755,0.0,10,False
kara,카라해,10-27,0.6169292035566744,0.6130294038852055,0.5373656347827435,0.6857975329115797,0.1,10,False
kara,카라해,10-28,0.6287939674991869,0.6397933281717592,0.5377394516098626,0.6881494284478594,0.1,10,False
kara,카라해,10-29,0.6319768440542175,0.6408681801434071,0.5360665630911509,0.7286752075694465,0.1,10,False
kara,카라해,10-30,0.6397098049538725,0.6193655940062764,0.5619894964320568,0.7035926765803178,0.0,10,False
kara,카라해,10-31,0.5945924153221711,0.5972725667927424,0.5771239986446766,0.6080498623879559,0.0,10,False
laptev,랍테프해,07-01,0.6329726301271108,0.6258289593025754,0.5749097882143929,0.6831132970036019,0.3,10,False
laptev,랍테프해,07-02,0.6276596723044788,0.6030309421668585,0.5741871236985456,0.6741350034516358,0.4,10,False
laptev,랍테프해,07-03,0.5954000386358602,0.5905006892260333,0.5530556690800322,0.6242075064130991,0.5,10,False
laptev,랍테프해,07-04,0.5997160301320109,0.5940494822079201,0.572263856734468,0.6211296755393588,0.5,10,False
laptev,랍테프해,07-05,0.6336188257042423,0.6271961293563386,0.5728566148696798,0.6937330731507093,0.3,10,False
laptev,랍테프해,07-06,0.637005433217288,0.6537677069277374,0.5712617959013673,0.6796905391937326,0.2,10,False
laptev,랍테프해,07-07,0.6280592859137881,0.6260171186544818,0.5846683522728051,0.6664322445838883,0.2,10,False
laptev,랍테프해,07-08,0.6329143782034969,0.6167121163308016,0.5834282167208689,0.6790954981594155,0.2,10,False
laptev,랍테프해,07-09,0.6181005169023537,0.6099368945516616,0.5620047731348706,0.6318919973264333,0.2,10,False
laptev,랍테프해,07-10,0.6097542613040533,0.6036465294773707,0.5848089111436339,0.6502560027937834,0.3,10,False
laptev,랍테프해,07-11,0.6308704102702141,0.6336432477170304,0.5874324588797549,0.666775829571916,0.3,10,False
laptev,랍테프해,07-12,0.6399965038614328,0.6033614370161141,0.5914273604856947,0.6471126733765024,0.3,10,False
laptev,랍테프해,07-13,0.6197965357070558,0.585823453180292,0.5570159098874266,0.6615727092309459,0.4,10,False
laptev,랍테프해,07-14,0.6321616255405549,0.6171350984893605,0.5777784279909958,0.6759222370160374,0.5,10,False
laptev,랍테프해,07-15,0.647142112583458,0.6493895876959782,0.5884561158927588,0.703069233627502,0.4,10,False
laptev,랍테프해,07-16,0.6237516739539293,0.6293769557964258,0.5982571487541958,0.6470028319492769,0.2,10,False
laptev,랍테프해,07-17,0.609255642970341,0.6246930718720329,0.580949684572762,0.6489873999607465,0.3,10,False
laptev,랍테프해,07-18,0.5988379837727094,0.6017394742694473,0.5652838855616854,0.6103327057200044,0.4,10,False
laptev,랍테프해,07-19,0.6052613768506029,0.5867837098606947,0.582991737251967,0.6111524772649709,0.5,10,False
laptev,랍테프해,07-20,0.5724694145627356,0.570892156232847,0.5600184537704108,0.5885179760147587,0.6,10,False
laptev,랍테프해,07-21,0.5637247590594636,0.5877246086627922,0.5543713245967536,0.6314950303261728,0.5,10,False
laptev,랍테프해,07-22,0.56780060633798,0.5880293678661777,0.5759518030930234,0.6088395504930301,0.5,10,False
laptev,랍테프해,07-23,0.5963867907823223,0.6423347102465128,0.5787588154582838,0.6567619920371315,0.4,10,False
laptev,랍테프해,07-24,0.5869944791223578,0.6137362634517751,0.5839495326887404,0.6433874956569434,0.5,10,False
laptev,랍테프해,07-25,0.5810358445522119,0.6041394423151472,0.568304796334588,0.639486718560426,0.2,10,False
laptev,랍테프해,07-26,0.5770030278679492,0.5834725932245628,0.5637464280015702,0.6292917934644722,0.4,10,False
laptev,랍테프해,07-27,0.5700780228166389,0.5814524420813978,0.558479493177164,0.6191543195133035,0.5,10,False
laptev,랍테프해,07-28,0.5749428471763594,0.5978806899598959,0.5627546236909092,0.6188560852466851,0.5,10,False
laptev,랍테프해,07-29,0.5774659402451164,0.6067302744099395,0.5682448937611942,0.6347630047781039,0.3,10,False
laptev,랍테프해,07-30,0.5507483381207677,0.582254888048654,0.5375009474162218,0.5976427707727351,0.4,10,False
laptev,랍테프해,07-31,0.5388168835351602,0.573399065163368,0.521880657475535,0.6000186102299857,0.7,10,False
laptev,랍테프해,08-01,0.546902941473164,0.5761187980494065,0.547335034982934,0.5958173364959145,0.8,10,False
laptev,랍테프해,08-02,0.5608353819269603,0.5931788412456945,0.5431108668269272,0.6382190131060042,0.5,10,False
laptev,랍테프해,08-03,0.5598070293798826,0.6020314616448736,0.5320601014831774,0.660236231881316,0.5,10,False
laptev,랍테프해,08-04,0.5568298497681611,0.5796709445954162,0.5538476584380068,0.6764571997630832,0.5,10,False
laptev,랍테프해,08-05,0.5372219106247124,0.5783185415435543,0.5458627298325495,0.6050274609253724,0.7,10,False
laptev,랍테프해,08-06,0.521216935067031,0.5759805330253182,0.5515723062247387,0.6020450704598395,0.6,10,False
laptev,랍테프해,08-07,0.535291079705626,0.579332221522563,0.5548911592877026,0.6265558428197167,0.4,10,False
laptev,랍테프해,08-08,0.5310353204176252,0.561933807365991,0.5458865097033683,0.6408312504433319,0.5,10,False
laptev,랍테프해,08-09,0.5258258027719932,0.5828449749973468,0.5131197515467593,0.6405295449242965,0.4,10,False
laptev,랍테프해,08-10,0.5233584187955541,0.5884677772661175,0.5065916720461697,0.6239602420563182,0.5,10,False
laptev,랍테프해,08-11,0.535812673798183,0.6120831651949066,0.4847301038158222,0.6394331077035708,0.4,10,False
laptev,랍테프해,08-12,0.5325040247675868,0.5562006088058222,0.43445371363509067,0.674805732980525,0.5,10,False
laptev,랍테프해,08-13,0.5326051466116841,0.5635031024008401,0.48104932602269346,0.624807336991974,0.6,10,False
laptev,랍테프해,08-14,0.5374620924787631,0.5660970217133674,0.3949510325872217,0.6519292208083545,0.5,10,False
laptev,랍테프해,08-15,0.49786718758209386,0.5708140383799736,0.3832866777267708,0.5848246871659663,0.8,10,False
laptev,랍테프해,08-16,0.486056043305802,0.5764822686257374,0.33269905386283083,0.6042370307976597,0.8,10,False
laptev,랍테프해,08-17,0.48049964176728854,0.544993549758257,0.34212118484883053,0.5974741523893576,0.8,10,False
laptev,랍테프해,08-18,0.4732410317935333,0.5481654499824524,0.264859881229771,0.6148857882457313,0.6,10,False
laptev,랍테프해,08-19,0.48648266666431716,0.5544567392114021,0.2724322226805568,0.5957610479869184,0.8,10,False
laptev,랍테프해,08-20,0.4643923731556391,0.5403769632302575,0.279591699800964,0.5643614260866087,0.9,10,False
laptev,랍테프해,08-21,0.45028707403889034,0.5630538584289269,0.2806344008102239,0.5832632382509815,0.9,10,True
laptev,랍테프해,08-22,0.4429767803142884,0.5346789333834978,0.2401800844743906,0.5727967044060523,0.8,10,True
laptev,랍테프해,08-23,0.4613545133153555,0.5393742996179316,0.242678879506021,0.6244917406122634,0.7,10,False
laptev,랍테프해,08-24,0.4329033400817505,0.527591285364517,0.24400675922812484,0.585778630723453,0.8,10,True
laptev,랍테프해,08-25,0.4278131522474472,0.5137185246441224,0.245262973867094,0.5957148388079572,0.9,10,True
laptev,랍테프해,08-26,0.43144619466935386,0.4574720026467979,0.2893821764963632,0.5751117128918097,0.9,10,True
laptev,랍테프해,08-27,0.4429039461819359,0.4580373612534436,0.2563354465179493,0.5763842997081254,0.7,10,False
laptev,랍테프해,08-28,0.43870554944905826,0.5276583489301464,0.23961662034999226,0.6074035302453944,0.7,10,False
laptev,랍테프해,08-29,0.4375184363243532,0.4829863562898082,0.2424727950726077,0.6181546365379351,0.6,10,False
laptev,랍테프해,08-30,0.44242488012048076,0.462335603223896,0.2660189420539942,0.6550664663908046,0.6,10,False
laptev,랍테프해,08-31,0.41554898365042964,0.4425867985448318,0.18747515082729088,0.6078909290586766,0.8,10,True
laptev,랍테프해,09-01,0.4187716504688349,0.41403714270995007,0.244260065364369,0.6169160769988363,0.8,10,True
laptev,랍테프해,09-02,0.4605458143384478,0.47590692730312345,0.32391886914143486,0.6175277644652988,0.7,10,False
laptev,랍테프해,09-03,0.43070783659990414,0.4442524998407899,0.25754048038252436,0.5661470839559354,0.9,10,True
laptev,랍테프해,09-04,0.4183232951151258,0.4324546759984492,0.25146589501649613,0.5783752247457676,0.8,10,True
laptev,랍테프해,09-05,0.45143862922929934,0.4957440492140456,0.3327301780684194,0.5829417742619187,0.9,10,True
laptev,랍테프해,09-06,0.4236071072469477,0.44729948720793017,0.2506400976925995,0.5824237261481031,0.9,10,True
laptev,랍테프해,09-07,0.41731992225276715,0.4302469963678769,0.23400626448117492,0.5931232531823301,0.8,10,True
laptev,랍테프해,09-08,0.4044094490316786,0.41489723679781776,0.21935489809198308,0.5713306188568611,0.9,10,True
laptev,랍테프해,09-09,0.43445408995796964,0.518574188757871,0.2132343146147051,0.60523338220948,0.8,10,True
laptev,랍테프해,09-10,0.47285090504273775,0.5716366330896583,0.289100578357808,0.6267388763057338,0.7,10,False
laptev,랍테프해,09-11,0.4727654780053857,0.5424004623914503,0.26948244737389926,0.6407464115999812,0.6,10,False
laptev,랍테프해,09-12,0.44513874407457,0.4639752908629121,0.2627150255717795,0.5603610946659418,0.7,10,False
laptev,랍테프해,09-13,0.4311679561016544,0.4900261505868626,0.2415511320063188,0.5614710986514422,0.8,10,True
laptev,랍테프해,09-14,0.40714253983757304,0.4952427754797612,0.1758352723523099,0.5358735502345596,0.9,10,True
laptev,랍테프해,09-15,0.41263901986175344,0.4809338021259686,0.1773279954197562,0.5775793912016621,0.9,10,True
laptev,랍테프해,09-16,0.4426304669307742,0.5144056555791948,0.2132773018727844,0.6030894200515219,0.9,10,True
laptev,랍테프해,09-17,0.429773454192299,0.4825223816586579,0.2011757698672439,0.5978426431337701,0.9,10,True
laptev,랍테프해,09-18,0.40953641651981254,0.43693353797883316,0.17716880198702634,0.5968497186083381,0.9,10,True
laptev,랍테프해,09-19,0.41079396553570513,0.4083029289865708,0.21185170935055567,0.6389146568730557,0.7,10,False
laptev,랍테프해,09-20,0.4379675986222244,0.4107405292182156,0.1929118590868492,0.6806722388572392,0.6,10,False
laptev,랍테프해,09-21,0.4563085848542559,0.45518396399480554,0.23694656784527895,0.7077544712134318,0.6,10,False
laptev,랍테프해,09-22,0.44639141561393814,0.4762383031754799,0.24172240408337226,0.6688704437747601,0.6,10,False
laptev,랍테프해,09-23,0.4016203620677755,0.398271933283923,0.21399989915109316,0.6028365945074423,0.7,10,False
laptev,랍테프해,09-24,0.4555327029945591,0.5464948829777814,0.22702449297126678,0.6237742914644047,0.7,10,False
laptev,랍테프해,09-25,0.5391011938476008,0.6208080609725919,0.32967753177228953,0.6647115195733321,0.3,10,False
laptev,랍테프해,09-26,0.5421350218917438,0.6000051658527663,0.31674612054759044,0.7140897125610874,0.4,10,False
laptev,랍테프해,09-27,0.5776480561568225,0.6215122677332878,0.45938929105170895,0.7189468393877013,0.3,10,False
laptev,랍테프해,09-28,0.5223511220809376,0.5844147380101353,0.3994563559757544,0.6887578953606406,0.5,10,False
laptev,랍테프해,09-29,0.481124375567285,0.5387510759058785,0.28248746972460925,0.6424968165577126,0.6,10,False
laptev,랍테프해,09-30,0.5018112864998567,0.5777360383225304,0.3006814756782735,0.6741574110461503,0.6,10,False
laptev,랍테프해,10-01,0.5096875538668861,0.5604073623877932,0.3199920069148766,0.6657894279951246,0.5,10,False
laptev,랍테프해,10-02,0.4828161821611611,0.5612415084500098,0.3184898095390834,0.6141798406196228,0.7,10,False
laptev,랍테프해,10-03,0.5201784254962243,0.5559789773811052,0.4022465079739503,0.6356433460704061,0.6,10,False
laptev,랍테프해,10-04,0.5339524908832803,0.5787929337868718,0.45967783733592354,0.6564437423548054,0.4,10,False
laptev,랍테프해,10-05,0.5286219379553326,0.5681268373244538,0.47259635695843194,0.621432735997686,0.5,10,False
laptev,랍테프해,10-06,0.5665558601854289,0.5860756579490706,0.4607069000216123,0.6444518949140867,0.3,10,False
laptev,랍테프해,10-07,0.5699065747600128,0.5905836107928495,0.44691323543015804,0.6461119263209194,0.5,10,False
laptev,랍테프해,10-08,0.581264195479485,0.5826140091296783,0.522921687806658,0.6637336524814466,0.4,10,False
laptev,랍테프해,10-09,0.5770238489212239,0.6215118932242512,0.5433914480567412,0.6493082838574191,0.4,10,False
laptev,랍테프해,10-10,0.6072648684890972,0.6628800080997217,0.5842897215653182,0.7451153734598843,0.3,10,False
laptev,랍테프해,10-11,0.5872183580230461,0.6722279112278464,0.6119416105264666,0.7064276181766094,0.3,10,False
laptev,랍테프해,10-12,0.5783268086714926,0.6475596800685077,0.6023892473650523,0.7232226868106405,0.2,10,False
laptev,랍테프해,10-13,0.5647423421009944,0.615713288047732,0.5771257970257635,0.6620849544764235,0.3,10,False
laptev,랍테프해,10-14,0.6128231770810609,0.7080682035498342,0.567742861324906,0.7363807982619583,0.2,10,False
laptev,랍테프해,10-15,0.6600940804068044,0.7481187561733357,0.6752741488187642,0.7730096025217175,0.1,10,False
laptev,랍테프해,10-16,0.6661935044898522,0.7123488755863572,0.6221304768679677,0.7286118084384772,0.1,10,False
laptev,랍테프해,10-17,0.6126674033835087,0.6233215923412738,0.5897160368168156,0.7074314221996221,0.2,10,False
