datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year
2024-09-16 06:00:00,3600,56.0274275,-166.90522383333334,9.31,89.3,6.4,7.6,179.99888909656846,,173.48416465943663,6.404960063067409,173.49354005158278,0.0,0.0,1.0,0.0,2024
2024-09-16 07:00:00,3596,55.82311116666666,-166.86301350000002,8.94,91.45,6.4,7.4,180.0,,173.0048429896353,6.357652506512613,173.34818132486828,0.0,0.0,1.0,0.0,2024
2024-09-16 08:00:00,3598,55.625312666666666,-166.82273041666667,9.43,91.2,6.0,6.7,180.0,,172.45195211021462,5.971205303439954,173.4129425134345,0.0,0.0,1.0,0.0,2024
2024-09-16 09:00:00,3599,55.43429733333334,-166.78351383333333,9.5,92.7,5.9,6.6,180.0,,172.86026608995166,5.879119778570688,173.35680785972767,0.0,0.0,1.0,0.0,2024
2024-09-16 10:00:00,3600,55.247788666666665,-166.74562841666665,9.4,92.5,5.8,6.7,180.0,,174.25560375865493,5.781519697723152,173.3915282815523,0.0,0.0,1.0,0.0,2024
2024-09-16 11:00:00,3599,55.058859500000004,-166.70732616666663,9.33,93.7,6.0,6.6,180.0,,174.11958411427273,5.93617146578793,173.39373854645996,0.0,0.0,1.0,0.0,2024
2024-09-16 12:00:00,3600,54.870087416666664,-166.66916066666667,9.22,93.8,5.9,6.4,180.0,,173.5454177432478,5.835920214758716,173.50452085400812,0.0,0.0,1.0,0.0,2024
2024-09-16 13:00:00,3600,54.682208083333336,-166.6321645,8.72,95.4,5.9,6.4,180.00088976179583,,173.34639034620872,5.814219551709592,173.40130847986393,0.0,0.0,1.0,0.0,2024
2024-09-16 14:00:00,3600,54.49397033333334,-166.59450975,8.44,95.6,6.0,6.6,180.0,,176.1577035969957,5.995188852986231,173.44379167799127,0.0,0.0,1.0,0.0,2024
2024-09-16 15:00:00,3599,54.30289316666667,-166.5560335,8.52,85.4,5.9,6.9,179.9988887040226,,173.34790592457114,5.8528292609556285,173.47138583991995,0.0,0.0,1.0,0.0,2024
2024-09-16 16:00:00,3600,54.11393325,-166.51900658333335,9.35,75.25,5.7,6.2,189.44761875678347,,173.95581165176392,5.815720530884859,173.31164340329187,0.0,0.0,1.0,0.0,2024
2024-09-16 17:00:00,3600,53.98132741666667,-166.4938425,9.26,77.6,3.3,4.0,354.01948161515764,,173.83189841984475,3.350833425603541,173.8705115539926,0.0,0.0,1.0,0.0,2024
2024-09-16 18:00:00,3254,53.90321108333333,-166.5244315,9.94,73.2,0.7,4.4,155.09431407810004,,245.93611183359727,0.9124209222514532,284.7561262657339,0.0006146281499692685,0.0,1.0,0.22433927473878304,2024
2024-09-16 19:00:00,3600,53.90365133333333,-166.5256566666667,10.13,74.0,0.0,0.5,203.4053863985143,,233.79283337322855,0.001273804007851517,309.58558462276034,0.0,0.0,1.0,0.9841666666666666,2024
2024-09-16 20:00:00,3599,53.903657499999994,-166.52565533333333,10.17,79.9,0.0,0.1,204.39339768693372,,233.522283962895,0.0011783265669001101,56.63591133413988,0.0,0.0,1.0,0.9974993053626007,2024
2024-09-16 21:00:00,3600,53.9036595,-166.52565733333333,10.49,80.5,0.0,0.1,203.92403886157828,,233.59675000149264,0.0009443233215142584,126.41571498980608,0.0,0.0,1.0,0.9966666666666667,2024
2024-09-16 22:00:00,3599,53.903645000000004,-166.52566633333336,11.33,78.9,0.0,0.1,201.47883783328592,,233.60000000000002,0.001415694816219081,235.81129209567587,0.0,0.0,1.0,0.9766601833842734,2024
2024-09-16 23:00:00,3601,53.90365133333333,-166.52566483333334,11.89,77.5,0.0,0.1,200.78466614793018,,233.60000000000002,0.0008244020899282966,355.3914164313601,0.0,0.0,1.0,0.9738961399611219,2024
2024-09-17 00:00:00,3599,53.903657833333334,-166.52566066666665,12.3,79.0,0.0,0.1,199.80674140968586,,233.60000000000002,0.0009955340042891066,87.8577653573263,0.0,0.0,1.0,0.9747151986662962,2024
2024-09-17 01:00:00,3600,53.903657833333334,-166.5256566666667,12.18,76.0,0.0,0.1,198.48719480763017,,233.6,0.0014367946514353266,39.98526744605872,0.0,0.0,1.0,0.9430555555555555,2024
