date,siconc_mean,siconc_p90,t2m_mean,t2m_min,wind_mean,wind_p90,swh_mean,swh_p90,dewpoint_spread_mean,region
2015-07-01,0.27510723,0.629150390625,2.241005,-0.65512085,4.7990713,8.348330688476562,0.6851016,1.103019690513611,0.93503684,chukchi
2015-07-02,0.27607232,0.642376708984375,2.2833557,-1.0567322,5.591768,10.073994445800784,1.0356913,1.7328071594238283,0.7688596,chukchi
2015-07-03,0.26186487,0.6111328125000001,1.9540939,-0.87753296,3.8693693,7.550566959381104,0.6442496,1.0723784923553468,1.0510845,chukchi
2015-07-04,0.23571552,0.58778076171875,3.3001404,-1.4703064,5.5699086,8.938309478759766,0.63419783,1.296337604522705,0.9202682,chukchi
2015-07-05,0.19804016,0.525335693359375,4.85585,-0.5352478,5.8944592,8.802646255493164,0.6194257,1.243918538093567,1.3723326,chukchi
2015-07-06,0.17620769,0.49317016601562513,5.101166,-1.0794373,5.333957,7.65919122695923,0.4611135,0.8583540916442871,1.4594293,chukchi
2015-07-07,0.16392642,0.471319580078125,4.8881073,-1.3807068,5.6716237,9.051355552673341,0.4484492,0.92104572057724,1.2993841,chukchi
2015-07-08,0.15967058,0.5075927734375001,3.6041489,-0.96102905,7.76219,11.188184356689455,0.99512374,2.058958101272583,1.1226916,chukchi
2015-07-09,0.16692632,0.537664794921875,2.4116669,-1.4759216,6.168787,9.58723030090332,0.99743676,1.7420631408691407,0.86629456,chukchi
2015-07-10,0.16115241,0.5416503906250001,2.1609268,-1.061615,6.030191,9.065513229370119,0.980904,1.528212881088257,0.87968034,chukchi
2015-07-11,0.16021837,0.54437255859375,2.4622116,-0.71932983,5.729044,8.683446121215821,0.93887395,1.4676614284515381,1.033564,chukchi
2015-07-12,0.14172204,0.49819946289062506,3.19738,-0.51156616,5.873827,9.245946884155273,0.9157591,1.5559914112091064,1.258365,chukchi
2015-07-13,0.12837355,0.47890014648437507,3.53862,-0.6150818,5.8407035,9.371871948242188,1.0017412,1.612555980682373,1.1859612,chukchi
2015-07-14,0.123977296,0.46124877929687513,3.059227,-0.7503357,4.8618255,8.873692703247073,0.8288033,1.4546101570129395,1.0482938,chukchi
2015-07-15,0.11347015,0.43544921875000014,2.9949112,-0.74716187,4.716194,8.440669631958007,0.65586793,1.215702772140503,1.2688875,chukchi
2015-07-16,0.104811005,0.41818237304687506,3.3229752,-0.79330444,5.57423,9.268076515197755,0.7836893,1.4013039112091064,1.0114915,chukchi
2015-07-17,0.09931458,0.4173095703125001,3.3624344,-0.875824,6.065797,8.614184379577637,0.8632395,1.262103772163391,0.7249551,chukchi
2015-07-18,0.09042424,0.3968505859375,3.2591171,-0.38705444,5.020903,7.781462764739997,0.70201075,1.0528178691864014,0.7638587,chukchi
2015-07-19,0.08498042,0.38665161132812503,3.5995178,-0.82455444,4.1506867,6.621581649780274,0.5342995,0.8070213675498963,0.89498556,chukchi
2015-07-20,0.08171918,0.3832580566406253,4.6291656,-0.70150757,5.486687,8.621997261047364,0.6239793,1.2368699073791505,0.9832283,chukchi
2015-07-21,0.06902425,0.3512390136718751,5.1901016,-0.589447,5.4386005,8.830222892761231,0.7827337,1.2905932903289796,1.0057095,chukchi
2015-07-22,0.06181951,0.3230773925781252,5.3452835,-0.6109314,5.7700725,7.951909732818604,0.70316267,1.0320428371429444,1.0036951,chukchi
2015-07-23,0.06570347,0.3344360351562501,4.409378,-1.4168396,6.283139,9.524166870117188,0.8741821,1.6082721710205081,0.9652052,chukchi
2015-07-24,0.064990886,0.33298339843750013,3.49514,-1.1585388,6.2626224,8.601617240905762,0.96369004,1.5052144050598146,1.2892727,chukchi
2015-07-25,0.06382198,0.335833740234375,3.1268234,-0.83236694,5.427371,7.756051349639892,0.75731957,1.1076708793640138,1.3805708,chukchi
2015-07-26,0.061021302,0.31224365234375007,3.5745087,-0.5364685,5.464612,7.354178810119629,0.6758465,1.0448621749877929,1.2445679,chukchi
2015-07-27,0.06347601,0.3212158203125006,3.6372986,-0.81307983,6.1788516,7.830673885345459,0.77309203,1.1834153175354003,1.0725875,chukchi
2015-07-28,0.06691136,0.3327636718750001,2.8927917,-0.81796265,6.1316566,8.42481517791748,0.8307504,1.2914422988891603,1.5170088,chukchi
2015-07-29,0.0724602,0.35388183593750017,2.7422562,-0.91244507,4.811647,7.8593400001525895,0.678022,1.2385197162628174,1.8284271,chukchi
2015-07-30,0.07115327,0.35156860351562524,3.2858047,-1.0157166,3.6820388,6.768272876739503,0.43561321,0.8384625911712646,2.1069484,chukchi
2015-07-31,0.06211823,0.3251770019531251,5.0489044,-1.3260193,5.5279417,9.604180335998535,0.6200708,1.4513505697250366,1.6032755,chukchi
2015-08-01,0.06777526,0.35281982421875,3.58815,-1.5542908,5.640682,9.316135215759278,0.8644817,1.5165059566497803,1.7747049,chukchi
2015-08-02,0.080118366,0.3964538574218751,4.688675,-1.3995056,5.805396,10.007278823852543,0.8191984,1.4636031627655028,1.8331852,chukchi
2015-08-03,0.05852411,0.3254760742187501,5.2082825,-1.1524353,6.9112716,10.566704177856446,1.2646638,2.1351637840270996,1.3583572,chukchi
2015-08-04,0.049167242,0.26321411132812517,3.9323044,-0.9793396,5.9711905,10.461883163452148,1.2014226,2.218151569366455,1.9125348,chukchi
2015-08-05,0.052139636,0.2863281250000002,3.5424728,-1.5135193,4.2902465,7.3983717918396,0.69442815,1.0490471363067626,1.9965731,chukchi
2015-08-06,0.052139636,0.2863281250000002,4.137024,-2.419281,5.935114,11.028933906555176,0.8482931,2.057627296447754,1.84245,chukchi
2015-08-07,0.042821527,0.21553344726562573,4.062332,-1.8357849,7.41455,11.612537765502939,1.6323333,2.9489388465881348,2.1343818,chukchi
2015-08-08,0.037378065,0.2042419433593753,3.5169144,-2.3628845,7.7358103,11.431614685058594,1.6810428,2.7546863555908203,2.0613325,chukchi
2015-08-09,0.039375253,0.20803222656250014,3.0760956,-1.785492,6.265455,10.687464141845707,1.1537738,2.141180515289307,2.1969283,chukchi
2015-08-10,0.036874276,0.2058837890625002,3.255066,-1.3250427,4.2231607,7.2195397377014165,0.6632747,1.295050358772278,2.6161506,chukchi
2015-08-11,0.03630999,0.1897277832031251,4.379196,-1.7625427,5.846465,10.34477653503418,0.74659675,1.7434365034103392,2.291315,chukchi
2015-08-12,0.03890225,0.20043945312500072,4.775589,-1.5716248,7.052395,10.828268241882325,1.0697925,1.9385145902633667,1.6908793,chukchi
2015-08-13,0.036543056,0.1355285644531255,4.205185,-1.7911072,7.0733576,11.09726715087891,1.2879373,2.0183234214782715,1.2905353,chukchi
2015-08-14,0.027309746,0.09132690429687557,3.610756,-1.638031,5.2382903,8.435949897766113,0.94270223,1.50054829120636,1.4515777,chukchi
2015-08-15,0.02768169,0.09374389648437666,2.8542786,-0.9954529,4.41226,6.587621498107911,0.64986455,0.9178889751434327,1.8294113,chukchi
2015-08-16,0.032685407,0.126910400390625,3.0001297,-1.2581482,5.7167683,9.221377563476564,0.6794258,1.2987966537475586,1.8886354,chukchi
2015-08-17,0.045740306,0.201983642578125,3.0110855,-1.6011658,6.7534657,11.073305320739747,1.1009737,2.27053098678589,1.895774,chukchi
2015-08-18,0.041199397,0.19827880859375005,2.7359924,-1.4864197,7.0217214,11.643926620483398,1.3497838,2.4820033073425303,2.0575848,chukchi
2015-08-19,0.034495473,0.16555175781250112,2.5189056,-1.2466736,5.8717027,9.408896064758302,0.985789,1.9917553663253784,2.2879379,chukchi
2015-08-20,0.03439261,0.16100463867187664,2.4433517,-1.855072,4.958574,7.163294887542726,0.72517544,1.2063617706298828,2.5164795,chukchi
2015-08-21,0.03286792,0.12429809570312504,2.7986374,-1.5254822,4.2604027,6.2744646072387695,0.5132182,0.6954349637031556,2.7518053,chukchi
2015-08-22,0.031100158,0.10001220703125013,2.94104,-1.6243591,5.22272,8.482430839538576,0.6183213,1.1992811441421507,2.6104286,chukchi
2015-08-23,0.028971707,0.08215332031250075,2.861992,-2.0367126,5.4036345,8.354128456115724,0.75894177,1.253127646446228,2.47938,chukchi
2015-08-24,0.0308976,0.07228393554687519,2.8802338,-2.4656677,6.0839806,10.640931510925293,0.8380979,1.439763736724854,1.996021,chukchi
2015-08-25,0.02406991,0.005560302734375008,3.5117035,-2.2391052,10.089792,13.209439659118654,1.8050003,3.018736171722412,1.0676583,chukchi
2015-08-26,0.011096547,0.0,2.756218,-1.7366638,10.180654,13.92472038269043,2.2123697,3.3139121532440186,1.4475894,chukchi
2015-08-27,0.01669761,0.0,1.7292175,-1.749115,12.142363,16.01923027038574,3.014607,4.433597087860108,2.8248806,chukchi
2015-08-28,0.01656302,0.0,2.4216537,-1.2632751,11.396223,15.906683921813965,2.8158557,4.4391723632812505,2.7798595,chukchi
2015-08-29,0.012285461,0.0,1.6996765,-1.3091736,10.2918005,15.255799102783204,2.4934912,4.27508544921875,2.3602762,chukchi
2015-08-30,0.009869559,0.0,1.690155,-1.7347107,7.9720736,14.488525009155273,1.8401586,3.6252375125885017,2.0984616,chukchi
2015-08-31,0.008394295,0.0,2.0370636,-2.3780212,4.368484,7.554992008209233,0.9477232,1.7498345375061033,2.3085794,chukchi
2015-09-01,0.008606995,0.0,2.6747055,-2.401703,4.301285,7.00777235031128,0.6020788,0.857992732524872,1.2840862,chukchi
2015-09-02,0.0065018237,0.0,2.9243393,-2.0157166,3.4584346,6.071446990966797,0.50567067,0.684010636806488,0.7536328,chukchi
2015-09-03,0.0057811146,0.0,3.341896,-1.3326111,5.7928634,8.970261573791504,0.66311777,1.1096103191375732,0.98703367,chukchi
2015-09-04,0.0053307074,0.0,3.523468,-2.1805115,6.0445366,9.68678951263428,0.94061935,1.5743457078933716,1.1782672,chukchi
2015-09-05,0.006144241,0.0,2.2555008,-3.0325623,5.7691193,8.90500888824463,1.036783,1.4974699020385742,1.3418143,chukchi
2015-09-06,0.006350921,0.0,0.8945236,-3.0799255,5.047443,7.6277400970458995,0.864354,1.2627065181732178,1.8219259,chukchi
2015-09-07,0.003707149,0.0,0.9755249,-2.7168884,6.5246015,9.53951759338379,0.9454231,1.4226393699645996,1.9382458,chukchi
2015-09-08,0.005480836,0.0,1.1938477,-2.4493103,7.0778446,10.84259662628174,1.2330596,1.9473621845245361,2.937786,chukchi
2015-09-09,0.0035469716,0.0,1.5535736,-2.9034119,8.940391,12.689337539672852,1.6460382,2.7358386516571045,3.4341068,chukchi
2015-09-10,0.0064262133,0.0,0.45479584,-2.9549255,7.291132,12.887340927124024,1.4384321,2.786851644515991,4.963438,chukchi
2015-09-11,0.0060316683,0.0,0.97849274,-2.9568787,8.191305,12.747732543945313,1.4103416,2.567678689956665,4.8073864,chukchi
2015-09-12,0.0025216169,0.0,1.1687622,-2.6539001,8.216114,11.668879127502441,1.6824214,2.562377691268921,3.6699252,chukchi
2015-09-13,0.0016226256,0.0,1.4799118,-2.1734314,5.720153,10.649474143981934,1.4400731,2.5042192935943604,2.584013,chukchi
2015-09-14,0.0010190158,0.0,1.3546753,-2.8345642,7.4853473,10.626855278015137,1.3135172,2.090559720993042,2.6345165,chukchi
2015-09-15,0.0024183192,0.0,1.1385651,-4.6665955,7.3812265,9.888004684448243,1.4178997,1.9806675910949707,2.9612837,chukchi
2015-09-16,0.0074278237,0.0,0.5393753,-4.056244,5.9922795,10.673255538940431,1.2114543,2.0612173080444336,2.929281,chukchi
2015-09-17,0.006742127,0.0,0.1593628,-3.7417908,5.981493,11.404999542236334,1.0296311,2.1661148071289062,3.3154202,chukchi
2015-09-18,0.011591772,0.0,-0.4214096,-5.503998,6.606274,11.589626312255865,1.089615,2.1502068042755127,4.2680364,chukchi
2015-09-19,0.015832242,0.0,-1.189415,-5.405121,4.1905584,8.044063377380374,0.7526523,1.3355395793914795,5.710957,chukchi
2015-09-20,0.014799001,0.0,-0.5103531,-4.22348,4.615236,9.061923599243165,0.71283305,1.4602776527404786,5.389535,chukchi
2015-09-21,0.013660512,0.0,-0.20639801,-3.674408,3.66354,7.732415485382081,0.60043144,1.2609455585479736,4.918865,chukchi
2015-09-22,0.009438019,0.0,0.72732544,-3.367035,5.3479433,8.281532669067383,0.6911475,1.1771546602249146,4.360734,chukchi
2015-09-23,0.009438019,0.0,1.6725388,-5.035431,7.2357903,12.182591819763184,1.002145,2.2034077644348145,2.3955884,chukchi
2015-09-24,0.00063076726,0.0,2.2093277,-4.113617,9.8812475,14.499248695373534,2.2599792,3.559577465057373,1.4343017,chukchi
2015-09-25,0.0005839892,0.0,0.5451889,-5.3086853,10.612187,16.391036224365234,2.644339,4.610478401184082,2.4610863,chukchi
2015-09-26,0.0027908585,0.0,-0.07836914,-4.929535,7.269712,13.152821731567384,1.9465139,3.692086935043335,4.294307,chukchi
2015-09-27,0.0031881065,0.0,0.009132385,-4.261078,4.978857,9.034792137145997,1.2333434,1.7344566583633423,4.883465,chukchi
2015-09-28,0.001955489,0.0,-0.2188034,-3.7400818,7.346142,11.832498741149903,1.4546413,2.2175939083099365,4.6745563,chukchi
2015-09-29,0.0035268632,0.0,0.3123169,-5.2688904,9.973224,13.871654510498047,2.3197474,3.6240649223327637,4.344206,chukchi
2015-09-30,0.009793779,0.0,-0.87016296,-7.8001404,8.799807,11.28219623565674,1.9329493,2.9724884033203125,3.8792028,chukchi
2015-10-01,0.016953899,0.0,-0.61909485,-8.08905,7.9549255,11.958454513549805,1.6048863,2.633556365966797,5.613641,chukchi
2015-10-02,0.016625127,0.0,0.82240295,-4.9998474,8.670326,14.20649642944336,1.7718084,3.0036814212799072,3.9566388,chukchi
2015-10-03,0.019923028,0.0,1.030365,-3.3426208,6.116502,11.220653915405276,1.3019983,2.466991901397705,2.5060494,chukchi
2015-10-04,0.029280996,0.08885498046875002,0.35062408,-5.552582,5.475254,9.417493057250978,0.8877084,1.4205327033996582,2.559351,chukchi
2015-10-05,0.057164755,0.24751586914062507,0.3104477,-6.6558533,7.833339,12.87877082824707,1.2538145,2.5728709220886237,2.311061,chukchi
2015-10-06,0.07301806,0.3579589843750005,0.23412323,-8.972015,9.335934,13.286251640319826,1.8451781,3.1674609184265137,2.1897945,chukchi
2015-10-07,0.08888956,0.4645568847656253,-1.0855865,-9.287933,9.491358,14.029291152954105,2.2181177,3.7533831119537355,2.848397,chukchi
2015-10-08,0.12043839,0.6690002441406255,-1.899643,-11.326996,7.862679,13.639758110046387,1.9369531,3.608430051803589,3.140652,chukchi
2015-10-09,0.13939819,0.7435791015625004,-3.233673,-12.694916,8.143665,14.31590442657471,1.957168,3.8684110164642336,2.8349926,chukchi
2015-10-10,0.14542834,0.7532470703125,-3.3274307,-12.660492,8.332057,14.136350059509278,2.0279686,3.8213171005249023,3.114818,chukchi
2015-10-11,0.13315602,0.6880737304687501,-2.3220367,-10.418304,9.030213,13.937186431884767,2.190502,3.652266502380371,3.8249388,chukchi
2015-10-12,0.10985149,0.5759216308593756,-1.8113556,-9.081879,8.210591,12.009524154663088,1.9304162,2.7335654735565185,3.4957795,chukchi
2015-10-13,0.096678086,0.5118469238281268,-1.254036,-8.662384,7.0011816,11.694458389282227,1.7988666,2.5989483833312987,3.4272227,chukchi
2015-10-14,0.096678086,0.5118469238281268,-1.232048,-8.879242,5.0314226,8.169515800476074,1.3419819,1.8170124530792238,4.0121393,chukchi
2015-10-15,0.11256937,0.582928466796875,-1.3333893,-9.9644165,3.8635652,6.6232955932617195,0.9136694,1.373005247116089,3.556006,chukchi
2015-10-16,0.11752733,0.6080444335937504,-1.4969254,-10.839905,3.715919,5.92382516860962,0.67107755,0.9043742537498474,2.7794456,chukchi
2015-10-17,0.1449467,0.741741943359375,-2.1709518,-10.533539,6.1249776,12.916618537902833,0.9972124,2.7184166431427,2.9755607,chukchi
2015-10-18,0.16866858,0.8323425292968751,-2.6806335,-12.772369,7.542677,13.243774223327637,1.649511,3.1230752944946287,3.6591837,chukchi
2015-10-19,0.18181762,0.8463256835937509,-4.0491867,-13.811371,7.663648,12.143336868286136,1.6729944,2.8073830604553223,3.584061,chukchi
2015-10-20,0.19025843,0.8829040527343752,-4.0866165,-15.415375,7.0445185,11.475075340270996,1.5247658,2.6846601963043213,3.6636636,chukchi
2015-10-21,0.19423859,0.9234130859375,-5.2085037,-17.270355,8.160061,12.616960525512699,1.8625982,3.255747652053833,3.780399,chukchi
2015-10-22,0.19610278,0.94312744140625,-5.389229,-17.488205,8.614662,12.657977867126467,2.132945,3.1860669136047366,3.5480044,chukchi
2015-10-23,0.20078209,0.9545654296875001,-4.61985,-17.986282,8.255968,12.592534828186038,2.0481658,3.0747871875762938,3.0587394,chukchi
2015-10-24,0.19158937,0.9458618164062501,-3.897293,-16.527557,7.417327,10.921449089050293,1.5768025,2.535606288909912,2.8702855,chukchi
2015-10-25,0.19109584,0.9307312011718755,-4.1822357,-16.25772,5.70924,8.411250114440923,1.0812917,1.6119797706604004,3.4965253,chukchi
2015-10-26,0.20717424,0.9488037109375,-5.2385864,-17.049164,4.606654,7.466570949554444,0.7410127,1.0770106077194215,3.9240487,chukchi
2015-10-27,0.21551745,0.9595764160156254,-5.383827,-17.562912,4.723941,9.499223136901858,0.70399827,1.6801287651062011,4.0649886,chukchi
2015-10-28,0.21719132,0.9476013183593751,-5.280487,-19.888153,6.407604,10.658839225769043,1.0884281,2.0230764865875246,4.0022326,chukchi
2015-10-29,0.21588917,0.9265686035156251,-6.232872,-22.8387,5.6341977,10.969222259521485,1.0328989,2.1539056301116943,3.655343,chukchi
2015-10-30,0.23171052,0.9307739257812501,-6.97731,-24.300598,5.181103,11.979619598388673,1.1935222,2.3901138305664062,4.0518284,chukchi
2015-10-31,0.23193304,0.9194152832031252,-5.709984,-24.455505,6.063548,10.711036491394044,1.1608663,2.063273525238037,3.5665479,chukchi
2016-07-01,0.4519365,0.82838134765625,3.7848358,-1.2002869,5.642355,8.870653533935547,0.5396278,0.9690968990325928,1.0463374,chukchi
2016-07-02,0.44022727,0.809722900390625,3.4891357,-1.0767517,5.0787745,8.175774574279787,0.45428678,0.7492319941520691,1.1109351,chukchi
2016-07-03,0.4671889,0.857025146484375,2.316452,-0.85409546,4.2909403,7.276499462127686,0.55525124,0.9667472243309021,1.0225827,chukchi
2016-07-04,0.46990815,0.87562255859375,1.805687,-1.2481384,3.88557,6.6446313858032235,0.6445832,1.0353705883026123,0.9856951,chukchi
2016-07-05,0.4580308,0.86663818359375,1.6477966,-1.1551208,3.5546954,5.801591396331789,0.4847889,0.7897589921951295,1.2286618,chukchi
2016-07-06,0.4219152,0.828155517578125,2.424614,-1.0828552,4.696747,9.158258628845214,0.3874982,0.9829518795013428,1.1661466,chukchi
2016-07-07,0.3932472,0.7814941406250001,3.5249405,-0.50912476,6.436219,10.026656532287598,0.66004366,1.1996737718582153,0.83841425,chukchi
2016-07-08,0.38274512,0.7751647949218751,3.0773926,-0.9266052,4.1031485,7.1571408271789565,0.6624943,1.1518552780151368,0.61081207,chukchi
2016-07-09,0.35427314,0.727880859375,3.7877426,-0.44882202,6.863131,10.485346984863282,0.8995086,1.8222413063049316,0.73131806,chukchi
2016-07-10,0.34749284,0.728826904296875,2.842125,-1.7505798,4.6966515,8.419161415100099,0.7147845,1.368310022354126,0.90137804,chukchi
2016-07-11,0.3364201,0.7297973632812503,3.7151566,-0.61239624,5.6389093,9.691610527038575,0.8322357,1.5111278295516968,1.3228359,chukchi
2016-07-12,0.31164652,0.724041748046875,3.8423004,-0.6512146,5.7657795,9.344989967346194,0.9109164,1.551217603683472,0.88319224,chukchi
2016-07-13,0.28355587,0.6524658203125,5.133774,-0.6145935,7.674396,10.767687797546387,1.0967268,1.7686554193496704,0.7107949,chukchi
2016-07-14,0.2933552,0.6871032714843751,4.0030136,-0.41342163,5.6573353,9.749133872985844,0.898754,1.7580440044403076,0.6252982,chukchi
2016-07-15,0.30141848,0.667999267578125,3.6195679,-0.51449585,8.069754,11.643658828735354,1.3543456,2.198836612701416,1.0079929,chukchi
2016-07-16,0.25097245,0.6413269042968751,3.9484253,-1.092865,8.145643,13.001309013366699,1.1325282,1.8655676841735847,1.8212072,chukchi
2016-07-17,0.273273,0.6590942382812501,2.5230484,-1.1197205,8.051728,12.262746238708496,0.9984295,1.721194076538086,1.4204229,chukchi
2016-07-18,0.27182183,0.6624267578125,2.1190567,-0.53549194,6.8566465,9.752482032775879,0.92428553,1.449711060523987,1.3249985,chukchi
2016-07-19,0.28427488,0.704083251953125,2.374672,-1.5994568,5.101634,9.635310745239257,0.68244463,1.1491356372833252,1.3891973,chukchi
2016-07-20,0.3057477,0.710919189453125,2.6979141,-1.4048767,4.6824055,7.961987018585205,0.58647585,1.0127655506134032,1.1555169,chukchi
2016-07-21,0.27196,0.6852233886718755,2.6759949,-1.7290955,4.695918,7.915241050720215,0.75066835,1.2442936182022095,1.0649475,chukchi
2016-07-22,0.2586807,0.664556884765625,2.7667847,-1.5122986,4.6005354,7.714408111572266,0.68938476,1.094488787651062,0.98336494,chukchi
2016-07-23,0.26705095,0.7381896972656251,2.8263016,-1.3409119,5.411962,8.845571708679202,0.83967245,1.6033879280090333,1.1112831,chukchi
2016-07-24,0.23418193,0.6598266601562501,2.6634674,-2.4720154,5.9755344,9.12167377471924,0.94265497,1.5202521800994873,1.4397609,chukchi
2016-07-25,0.21791425,0.626873779296875,3.2664032,-1.4632263,4.2844405,7.094178867340091,0.6307547,0.962974488735199,1.1678478,chukchi
2016-07-26,0.2174277,0.6194335937500001,3.2213287,-0.9839783,4.03377,7.258899211883547,0.54163396,0.9563854575157166,0.9563705,chukchi
2016-07-27,0.21381432,0.6199523925781252,2.9695358,-1.1114197,3.5010438,6.745964050292969,0.56570476,1.049408507347107,0.8831712,chukchi
2016-07-28,0.2091689,0.5919860839843751,2.509575,-1.1778259,5.480988,8.80082302093506,0.6755643,1.2326616287231444,1.2961988,chukchi
2016-07-29,0.19236898,0.5654113769531253,2.133667,-1.0899353,6.7402973,9.896209144592287,1.0313087,1.7883697986602785,1.9271672,chukchi
2016-07-30,0.19269119,0.58853759765625,1.6531906,-1.2808533,7.857673,11.578120994567872,1.4487615,2.3711061477661133,1.971032,chukchi
2016-07-31,0.19768712,0.5777709960937503,2.3241425,-1.179779,6.4181356,10.373411750793457,0.9322547,1.6479426860809325,1.9707342,chukchi
2016-08-01,0.19037904,0.5322814941406251,3.5788498,-0.82455444,8.731016,11.897196769714359,1.1804906,2.035517311096192,1.4756631,chukchi
2016-08-02,0.1805416,0.558697509765625,1.9556122,-1.6372986,8.087972,11.379179191589355,1.3210144,2.1878498554229737,2.0727952,chukchi
2016-08-03,0.18182598,0.5825256347656251,1.8102341,-1.6387634,4.9671626,8.919926834106446,0.76263565,1.2940020084381103,2.3239665,chukchi
2016-08-04,0.18696949,0.600677490234375,2.234497,-2.0057068,4.7257595,9.158053779602055,0.54989606,1.1901795864105225,1.9523344,chukchi
2016-08-05,0.16271089,0.5441223144531251,3.0962448,-2.4031677,6.047716,9.287863349914552,0.78045803,1.3216214179992676,1.5315398,chukchi
2016-08-06,0.15380915,0.5390319824218751,3.8308716,-2.2095642,6.2094994,8.747989463806153,0.8735141,1.3995207786560058,1.1656907,chukchi
2016-08-07,0.15575248,0.526806640625,3.7991333,-2.274994,4.245832,7.4757709503173855,0.677907,1.4244246959686282,0.7229147,chukchi
2016-08-08,0.14824072,0.5032470703125,2.9785233,-1.8934021,4.949045,7.836470127105713,0.66895705,1.0814284801483154,0.6738572,chukchi
2016-08-09,0.13603619,0.4849365234375002,2.4541626,-2.1736755,6.2095065,8.880431938171387,0.8679868,1.4381508350372314,1.2252865,chukchi
2016-08-10,0.12941559,0.46747436523437547,2.352089,-1.7120056,6.2816687,9.086473083496095,0.9548038,1.4797485828399657,1.7117426,chukchi
2016-08-11,0.116210565,0.43425292968750007,2.9376678,-2.1402283,6.0629025,9.443463706970215,0.8394731,1.3215354919433593,1.7071707,chukchi
2016-08-12,0.11225895,0.42019042968750003,3.2653427,-1.3147888,4.547362,7.541053676605225,0.62347203,1.105813980102539,0.97054034,chukchi
2016-08-13,0.11209278,0.42417602539062504,2.945938,-1.8309021,4.3330183,6.661349678039551,0.5518224,0.8171997785568239,0.7281558,chukchi
2016-08-14,0.103350356,0.39636230468750006,2.6097488,-1.8465271,5.1282163,9.0112361907959,0.6137236,1.2069133281707765,0.78493273,chukchi
2016-08-15,0.1070045,0.38291625976562516,1.9797211,-1.976654,7.6328564,10.961539459228515,1.0096602,1.6396430492401128,1.8090184,chukchi
2016-08-16,0.09317765,0.3638671875,2.2962265,-1.5791931,6.9588747,10.466286659240723,1.0902293,1.68899359703064,2.1032286,chukchi
2016-08-17,0.09700325,0.39390869140625007,3.2825317,-3.078949,5.4082775,9.288213729858398,0.7360523,1.4679586410522467,1.7100289,chukchi
2016-08-18,0.1000903,0.38101196289062533,4.263092,-2.705902,6.951162,11.302486228942872,1.036174,1.9646783351898187,1.2002469,chukchi
2016-08-19,0.09198845,0.3640014648437501,2.4465485,-2.2413025,6.581383,10.597471618652344,1.1147876,1.8039642810821532,1.6661928,chukchi
2016-08-20,0.08735036,0.3552246093750001,2.0434494,-2.1082458,6.384074,11.124764060974124,1.0046656,2.016822052001953,2.1955612,chukchi
2016-08-21,0.09103092,0.37007446289062523,1.584404,-2.7896423,6.0186987,11.427505493164066,0.937606,2.178251028060913,2.8327146,chukchi
2016-08-22,0.08852031,0.3693298339843751,0.75375366,-3.457611,7.5893826,13.096221733093273,1.2934309,2.8782858848571777,3.193245,chukchi
2016-08-23,0.08714409,0.3529541015625,0.86240387,-3.2085876,6.549202,11.445974922180183,1.1271074,2.371873903274536,3.8981237,chukchi
2016-08-24,0.07815266,0.3193115234375001,2.5097198,-1.9566345,6.817913,10.033586311340333,1.0098085,1.5602773666381835,2.6606765,chukchi
2016-08-25,0.06843939,0.29072875976562507,4.5754013,-0.93344116,8.666691,12.273128128051757,1.3940997,2.5465517044067383,1.6756313,chukchi
2016-08-26,0.060658768,0.2574707031250003,4.9729996,-0.81015015,7.6429095,11.52758140563965,1.3327895,2.3813140869140623,1.2943902,chukchi
2016-08-27,0.046950504,0.21671142578125002,6.386261,0.9791565,9.957718,13.382751655578614,1.7321618,2.8619790077209473,1.252593,chukchi
2016-08-28,0.04104326,0.2030822753906253,5.361191,0.45303345,8.480905,12.556619453430176,1.6854844,2.5557788372039796,2.098042,chukchi
2016-08-29,0.04119931,0.20404663085937505,3.6207733,-0.4234314,6.2464905,9.275297164916994,1.1348671,1.827152967453003,2.1911418,chukchi
2016-08-30,0.04001218,0.19205322265625013,3.5102844,-1.5332947,5.0183945,9.549628257751465,0.91868573,1.548708152770996,1.2577045,chukchi
2016-08-31,0.047828846,0.2036804199218754,2.707077,-3.157318,5.0814238,8.215022850036622,0.7215102,1.1600246906280518,1.418206,chukchi
2016-09-01,0.06119119,0.25895385742187527,1.6385345,-3.0245056,5.3901734,9.310605812072755,0.8598105,1.4780107736587524,1.8096508,chukchi
2016-09-02,0.060407188,0.2484985351562501,1.72966,-2.6905212,5.515571,9.84752712249756,0.9023629,1.7018006324768067,1.5601828,chukchi
2016-09-03,0.060670428,0.2477294921875004,2.6386871,-3.6822205,6.1128597,9.912916374206544,0.9576429,1.7091649532318116,1.3695378,chukchi
2016-09-04,0.054882288,0.23767089843750006,2.4156723,-3.8338318,6.0114427,9.178232002258305,0.8281555,1.4427082538604736,1.2702485,chukchi
2016-09-05,0.041658297,0.18692626953125022,2.069519,-1.7759705,8.852457,12.265349578857423,1.416853,2.4644038677215576,2.0757399,chukchi
2016-09-06,0.035069108,0.16570434570312548,1.4306183,-1.5967712,7.7920003,12.617484283447267,1.3919683,2.683262205123902,2.8171494,chukchi
2016-09-07,0.03580291,0.16292114257812512,1.8767395,-2.8226013,7.1049933,10.447126579284669,1.1451734,1.7619312763214112,1.6836722,chukchi
