datetime,cruise_year,era5_region,sog_ms,slow,ice,wind,cold,fog,composite
2021-08-03 12:00:00,2021,east_siberian,6.482403613957742,0,0.2409232003348214,0.0,0.03346405029296875,0.9458984375,0.24301249186197915
2021-08-03 22:00:00,2021,east_siberian,6.200766384782386,0,0.1846400669642857,0.0,0.0,0.92978515625,0.21013671875
2021-08-03 23:00:00,2021,east_siberian,6.0647395776816175,0,0.20138113839285712,0.0,0.0,0.91416015625,0.21586588541666665
2021-08-04 00:00:00,2021,east_siberian,6.178006208877059,0,0.3118547712053571,0.0,0.0,0.81962890625,0.2548160807291666
2021-08-04 02:00:00,2021,east_siberian,5.007915725094193,0,0.37149483816964285,0.0,0.0,0.78212890625,0.2776481119791666
2021-08-04 03:00:00,2021,east_siberian,5.725294257948685,0,0.37149483816964285,0.0,0.0,0.8087890625,0.28120279947916665
2021-08-04 04:00:00,2021,east_siberian,5.993468926420102,0,0.3545793805803571,0.0,0.0,0.8048828125,0.2727880859375
2021-08-04 10:00:00,2021,east_siberian,6.275283453348093,0,0.3545793805803571,0.0,0.00625457763671875,0.8837890625,0.28414286295572916
2021-08-04 11:00:00,2021,east_siberian,4.7382879076539846,1,0.458251953125,0.0,0.00019989013671875,0.8001953125,0.32057027180989583
2021-08-04 12:00:00,2021,east_siberian,5.559344022609255,0,0.458251953125,0.0,0.00019989013671875,0.8001953125,0.32057027180989583
2021-08-04 13:00:00,2021,east_siberian,4.153265825313297,1,0.5014561244419643,0.0,0.00342254638671875,0.8556640625,0.34855773925781247
2021-08-04 14:00:00,2021,east_siberian,5.0428619216432224,0,0.52447509765625,0.0,0.00049285888671875,0.8783203125,0.3619301350911458
2021-08-04 15:00:00,2021,east_siberian,6.191025621668747,0,0.5957554408482143,0.03278223673502604,0.00016326904296875,0.9888671875,0.4186318630642361
2021-08-04 16:00:00,2021,east_siberian,5.181494440320441,0,0.6206926618303571,0.035409037272135416,0.00270233154296875,1.0,0.43279262966579857
2021-08-04 18:00:00,2021,east_siberian,6.259683698668122,0,0.5695975167410714,0.056033992767333986,0.00026092529296875,0.9615234375,0.4089924875895181
2021-08-04 19:00:00,2021,east_siberian,6.101136744226102,0,0.4303065708705357,0.07796843846638997,0.00494842529296875,0.8677734375,0.3379642317030165
2021-08-04 20:00:00,2021,east_siberian,5.86538439616946,0,0.4597342354910714,0.08239434560139974,0.01461639404296875,0.9466796875,0.36468727959526903
2021-08-05 06:00:00,2021,east_siberian,5.816000765775966,0,0.40750558035714285,0.12958323160807292,0.01186981201171875,1.0,0.3596407741970486
2021-08-05 07:00:00,2021,east_siberian,6.3878430586723125,0,0.3379255022321428,0.14893099466959636,0.00923309326171875,1.0,0.3319779120551215
2021-08-05 08:00:00,2021,east_siberian,6.285204328079873,0,0.3379255022321428,0.14893099466959636,0.00923309326171875,1.0,0.3319779120551215
2021-08-05 09:00:00,2021,east_siberian,5.9904370279195165,0,0.35745675223214285,0.219355837504069,0.03163299560546875,0.99375,0.36202577379014755
2021-08-05 12:00:00,2021,east_siberian,5.961814169205324,0,0.35745675223214285,0.219355837504069,0.03163299560546875,0.99375,0.36202577379014755
2021-08-05 13:00:00,2021,east_siberian,5.9005140039333925,0,0.3379255022321428,0.21242078145345053,0.03280487060546875,0.99609375,0.3515305921766493
2021-08-05 14:00:00,2021,east_siberian,6.054034746304438,0,0.3399309430803571,0.21293710072835287,0.03241424560546875,0.99609375,0.35255206637912323
2021-08-05 15:00:00,2021,east_siberian,6.204844442309876,0,0.3344377790178571,0.19882462819417318,0.04142303466796875,0.94111328125,0.340095706515842
2021-08-05 16:00:00,2021,east_siberian,6.237794233521928,0,0.37437220982142855,0.1586979866027832,0.04357147216796875,0.92314453125,0.34592196146647136
2021-08-05 17:00:00,2021,east_siberian,5.851946073324547,0,0.3732822963169643,0.15759401321411132,0.04415740966796875,0.92236328125,0.3450929005940755
2021-08-05 18:00:00,2021,east_siberian,6.22320036196571,0,0.49400111607142855,0.11609315872192383,0.04025115966796875,0.90361328125,0.38734062194824215
2021-08-05 19:00:00,2021,east_siberian,6.003140466579633,0,0.4919520786830357,0.11580883661905925,0.04171600341796875,0.89970703125,0.3859830644395616
2021-08-05 20:00:00,2021,east_siberian,6.247071389956425,0,0.47464425223214285,0.11681671142578125,0.04220428466796875,0.89580078125,0.37771911621093746
2021-08-05 21:00:00,2021,east_siberian,5.268890379256375,0,0.42001778738839285,0.023221651713053387,0.0,0.92529296875,0.32557313707139757
2021-08-05 22:00:00,2021,east_siberian,5.987859902146962,0,0.40933663504464285,0.023891671498616537,0.0,0.92841796875,0.3211839379204644
2021-08-06 01:00:00,2021,east_siberian,6.105871122754584,0,0.3495657784598214,0.027495447794596353,0.0,0.93857421875,0.2956060451931423
2021-08-06 02:00:00,2021,east_siberian,5.830401768411319,0,0.3635166713169643,0.027036698659261067,0.0,0.95732421875,0.30449412875705295
2021-08-06 03:00:00,2021,east_siberian,3.1608075521572117,1,0.3127702985491071,0.0,0.00942840576171875,0.86962890625,0.2631671142578125
2021-08-06 05:00:00,2021,east_siberian,5.072701284797564,0,0.2973371233258928,0.0,0.00933074951171875,0.86962890625,0.2559519449869791
2021-08-06 18:00:00,2021,east_siberian,6.217363129824832,0,0.3127702985491071,0.0,0.02884979248046875,1.0,0.2831394449869791
2021-08-06 19:00:00,2021,east_siberian,5.458100435182261,0,0.3069719587053571,0.0,0.02758026123046875,1.0,0.28026428222656247
2021-08-06 20:00:00,2021,east_siberian,5.2062533794301595,0,0.3438982282366071,0.0,0.02992401123046875,1.0,0.2978090413411458
2021-08-06 22:00:00,2021,east_siberian,5.159531887521994,0,0.3159964425223214,0.0,0.02195281982421875,1.0,0.2837253824869791
2021-08-06 23:00:00,2021,east_siberian,5.5408889611511265,0,0.3036586216517857,0.0,0.01658172607421875,1.0,0.2772515869140625
2021-08-07 01:00:00,2021,east_siberian,5.600836294094801,0,0.35388183593749994,0.0,0.01677703857421875,1.0,0.30071512858072913
2021-08-07 02:00:00,2021,east_siberian,5.590476480145029,0,0.37851388113839285,0.0,0.01130828857421875,1.0,0.31148091634114583
2021-08-07 04:00:00,2021,east_siberian,5.238331067383833,0,0.4466116768973214,0.0,0.01694793701171875,0.9708984375,0.34013163248697914
2021-08-07 05:00:00,2021,east_siberian,5.717618184375925,0,0.4529331752232143,0.0140592892964681,0.01020965576171875,0.9755859375,0.346557371351454
2021-08-07 06:00:00,2021,east_siberian,5.348687905764542,0,0.59527587890625,0.0,0.0,1.0,0.4111287434895833
2021-08-07 07:00:00,2021,east_siberian,4.9121952191698375,0,0.5308837890625,0.014485009511311849,0.0,1.0,0.3849417707655165
2021-08-07 12:00:00,2021,east_siberian,4.907011895978129,0,0.5308837890625,0.0750086784362793,0.03662567138671875,0.96064453125,0.40071744283040367
2021-08-07 13:00:00,2021,east_siberian,5.084858574147684,0,0.5308837890625,0.0750086784362793,0.03662567138671875,0.96064453125,0.40071744283040367
2021-08-07 14:00:00,2021,east_siberian,5.179204146757352,0,0.5308837890625,0.0750086784362793,0.03662567138671875,0.96064453125,0.40071744283040367
2021-08-07 15:00:00,2021,east_siberian,5.964507254372078,0,0.59527587890625,0.1447710673014323,0.03879852294921875,0.94296875,0.44730333116319443
2021-08-07 16:00:00,2021,east_siberian,5.557170392830141,0,0.5193743024553571,0.13349720637003581,0.04250946044921875,0.921875,0.4065585242377387
2021-08-07 17:00:00,2021,east_siberian,4.82040428706092,0,0.5193743024553571,0.13349720637003581,0.04250946044921875,0.921875,0.4065585242377387
2021-08-07 18:00:00,2021,east_siberian,4.726563446167256,1,0.5587419782366071,0.12602456410725912,0.04465789794921875,0.93515625,0.4249946933322482
2021-08-08 00:00:00,2021,east_siberian,6.22279085995639,0,0.5406930106026786,0.15521046320597331,0.0,0.9171875,0.4160045284695096
2021-08-08 01:00:00,2021,east_siberian,5.594506266721095,0,0.6093575613839285,0.1521508534749349,0.0,0.91953125,0.4475445895724826
2021-08-08 03:00:00,2021,east_siberian,4.737113236891367,1,0.6450631277901785,0.10710268020629883,0.0,0.95537109375,0.4569729868570963
2021-08-08 04:00:00,2021,east_siberian,5.23393748567376,0,0.6940656389508928,0.11609840393066406,0.0,0.96162109375,0.48307301839192707
2021-08-08 05:00:00,2021,east_siberian,5.033070462785056,0,0.7360491071428571,0.12057310740152995,0.0,0.95615234375,0.503129391140408
2021-08-10 04:00:00,2021,chukchi,3.8223900875540098,1,0.7855311802455357,0.0878928820292155,0.0,0.9841796875,0.5212432776557074
2021-08-10 05:00:00,2021,chukchi,4.141953284228886,1,0.7983921595982142,0.08888912200927734,0.0,0.9779296875,0.5266773986816405
2021-08-10 06:00:00,2021,chukchi,5.190001434628658,0,0.8029261997767857,0.08957376480102539,0.0,0.9716796875,0.5281425221761067
2021-08-10 07:00:00,2021,chukchi,5.998304472957526,0,0.7752859933035714,0.08484814961751302,0.0,0.9810546875,0.5152335951063367
2021-08-10 14:00:00,2021,chukchi,5.321288647899125,0,0.7919834681919642,0.08709030151367188,0.01333465576171875,0.955078125,0.5219380696614583
2021-08-10 15:00:00,2021,chukchi,5.195219571492212,0,0.8324846540178571,0.1785991350809733,0.01306610107421875,0.81318359375,0.546285900539822
2021-08-15 16:00:00,2021,chukchi,5.252833589174917,0,0.6231340680803571,0.15664313634236654,0.06398162841796876,0.76630859375,0.4432727644178602
2021-08-15 17:00:00,2021,chukchi,4.96222472495975,0,0.6042567661830357,0.17147417068481446,0.07355194091796875,0.44130859375,0.3963610076904296
2021-08-15 18:00:00,2021,chukchi,4.948705813321657,0,0.6042567661830357,0.17147417068481446,0.07355194091796875,0.44130859375,0.3963610076904296
2021-08-15 19:00:00,2021,chukchi,3.9442458968816982,1,0.6042567661830357,0.17147417068481446,0.07355194091796875,0.44130859375,0.3963610076904296
2021-08-15 20:00:00,2021,chukchi,4.919514306881827,0,0.5478864397321428,0.14913606643676758,0.07902069091796875,0.19287109375,0.3317021942138671
2021-08-15 22:00:00,2021,chukchi,4.4504723306335565,1,0.4956141880580357,0.07144765853881836,0.01390838623046875,0.59697265625,0.33179013570149735
2021-08-16 06:00:00,2021,chukchi,5.1389899130927095,0,0.5065133231026786,0.0,0.02468719482421875,0.82236328125,0.34931294759114584
2021-08-16 07:00:00,2021,chukchi,4.487315374226358,1,0.5150582449776786,0.0,0.02292938232421875,0.81064453125,0.3515037027994792
2021-08-16 08:00:00,2021,chukchi,5.415438148916054,0,0.53515625,0.0,0.01931610107421875,0.79814453125,0.35873433430989576
2021-08-16 09:00:00,2021,chukchi,5.024514775368753,0,0.5637991768973214,0.0056831677754720054,0.06561737060546875,0.92998046875,0.397368172539605
2021-08-16 11:00:00,2021,chukchi,4.341778044162721,1,0.5788835797991071,0.0016818046569824219,0.06483612060546876,0.93544921875,0.40396553039550775
2021-08-16 12:00:00,2021,chukchi,4.749797554866802,1,0.5987636021205357,0.011964257558186848,0.06171112060546875,0.96279296875,0.4192140282524956
2021-08-16 13:00:00,2021,chukchi,5.35184374402893,0,0.6171613420758928,0.02930901845296224,0.05897674560546875,0.98310546875,0.43476865980360235
2021-08-16 14:00:00,2021,chukchi,4.984793161305245,0,0.6417497907366071,0.07724660237630208,0.05458221435546875,0.98935546875,0.45927402072482637
2021-08-16 15:00:00,2021,chukchi,4.425279866675713,1,0.6543927873883928,0.10103877385457356,0.03657684326171875,0.95869140625,0.4650294070773654
2021-08-16 16:00:00,2021,chukchi,3.203544339939019,1,0.75,0.08899704615275066,0.03462371826171875,0.95322265625,0.5054453955756293
2021-08-16 19:00:00,2021,chukchi,4.100951324014885,1,0.7659127371651785,0.13657630284627278,0.03394012451171875,0.92822265625,0.5221346622043185
2021-08-16 20:00:00,2021,chukchi,5.18852874955161,0,0.7681797572544642,0.1920667012532552,0.03345184326171875,0.92666015625,0.5377166069878472
2021-08-16 21:00:00,2021,chukchi,5.351864569153207,0,0.7272862025669643,0.13420804341634116,0.0,0.76484375,0.47716820610894095
2021-08-16 23:00:00,2021,chukchi,5.228031769471011,0,0.7014334542410714,0.22393983205159504,0.0,0.803125,0.49413623385959193
2021-08-17 00:00:00,2021,chukchi,5.3874246590540755,0,0.68377685546875,0.2786885579427082,0.0,0.7640625,0.49528781467013877
2021-08-17 01:00:00,2021,chukchi,5.05157952935744,0,0.6833408900669643,0.3057017644246418,0.00040740966796875,0.7546875,0.5010922071668836
2021-08-17 02:00:00,2021,chukchi,4.707762152080224,1,0.7528337751116071,0.3119536717732746,0.00177459716796875,0.74375,0.533913353814019
2021-08-17 04:00:00,2021,chukchi,4.584335692527093,1,0.7388392857142857,0.25265706380208336,0.01248016357421875,0.78056640625,0.5179064263237847
2021-08-17 05:00:00,2021,chukchi,5.50422505892601,0,0.6897931780133928,0.24403953552246094,0.01277313232421875,0.77900390625,0.49255096435546875
2021-08-17 06:00:00,2021,chukchi,4.501819009731929,1,0.6819022042410714,0.23926111857096355,0.01316375732421875,0.77978515625,0.4877505154079861
2021-08-17 07:00:00,2021,chukchi,4.2103628326317555,1,0.6639840262276785,0.24172414143880208,0.01257781982421875,0.77666015625,0.4795507134331596
2021-08-17 14:00:00,2021,chukchi,4.143514955234962,1,0.6639840262276785,0.1791874567667643,0.05248260498046875,0.85439453125,0.4785594855414495
2021-08-17 15:00:00,2021,chukchi,5.209008394433387,0,0.6503819056919643,0.1312091827392578,0.05171356201171875,0.89228515625,0.46436716715494786
2021-08-17 16:00:00,2021,chukchi,4.695158636811402,1,0.6201259068080357,0.128394349416097,0.05347137451171875,0.88603515625,0.44889812045627164
2021-08-17 17:00:00,2021,chukchi,5.196245841294256,0,0.5859462193080357,0.1135962168375651,0.05571746826171875,0.87587890625,0.42794674343532974
2021-08-17 18:00:00,2021,chukchi,4.676667270417389,1,0.6019461495535714,0.12258720397949219,0.05513153076171875,0.87197265625,0.4372120157877604
2021-08-17 19:00:00,2021,chukchi,2.4514004342757354,1,0.5864693777901785,0.12016760508219401,0.05493621826171875,0.87275390625,0.4294224209255642
2021-08-19 11:00:00,2021,east_siberian,4.071259060502734,1,0.23141915457589282,0.29223092397054024,0.00559539794921875,0.78291015625,0.2910579257541232
2021-08-19 12:00:00,2021,east_siberian,4.6757307224586935,1,0.22941371372767855,0.28883902231852215,0.0,0.75556640625,0.2848256598578559
2021-08-19 13:00:00,2021,east_siberian,4.7358661254369485,1,0.13528878348214285,0.28813934326171864,0.0,0.73291015625,0.23769327799479162
2021-08-19 14:00:00,2021,east_siberian,4.9623183679412515,0,0.0,0.29402694702148435,0.0,0.71728515625,0.17404520670572915
2021-08-19 15:00:00,2021,east_siberian,3.7933911229255286,1,0.0,0.1505223274230957,0.00371551513671875,0.87275390625,0.1570018768310547
2021-08-19 16:00:00,2021,east_siberian,3.7907083279823968,1,0.0,0.14268404642740887,0.00478973388671875,0.90244140625,0.15901323106553822
2021-08-20 00:00:00,2021,east_siberian,5.118891140513386,0,0.0,0.06791305541992188,0.01733856201171875,1.0,0.15375528971354166
2021-08-20 01:00:00,2021,east_siberian,5.36246791270666,0,0.0,0.05235830942789713,0.01704559326171875,1.0,0.14956829494900173
2021-08-20 02:00:00,2021,east_siberian,5.417967312941944,0,0.0,0.04487552642822266,0.01567840576171875,1.0,0.14739059448242187
2021-08-20 03:00:00,2021,east_siberian,5.3900171072776475,0,0.0,0.0038223902384440104,0.00428924560546875,0.8755859375,0.11833599514431424
2021-08-20 04:00:00,2021,east_siberian,5.104885165246994,0,0.0,0.002939160664876302,0.00126190185546875,0.8880859375,0.11936348809136284
2021-08-20 05:00:00,2021,east_siberian,5.447661217468326,0,0.0,0.05463342666625977,0.0,0.8544921875,0.12850120544433594
2021-08-20 06:00:00,2021,east_siberian,5.470020940492919,0,0.0,0.05358432133992513,0.0,0.8552734375,0.12832561069064669
2021-08-20 07:00:00,2021,east_siberian,5.452797666966922,0,0.0,0.10268096923828125,0.0,0.8537109375,0.141209716796875
2021-08-20 10:00:00,2021,east_siberian,5.154371990568159,0,0.0,0.020052782694498696,0.02578582763671875,1.0,0.1421188524034288
2021-08-20 11:00:00,2021,east_siberian,5.232330550643302,0,0.0,0.004041353861490886,0.03076629638671875,1.0,0.13851320054796007
2021-08-20 12:00:00,2021,east_siberian,5.332291188257215,0,0.0,0.0,0.03154754638671875,1.0,0.1375396728515625
2021-08-20 13:00:00,2021,east_siberian,5.502644896085186,0,0.0,0.0,0.02695770263671875,1.0,0.13692769368489582
2021-08-20 14:00:00,2021,east_siberian,5.180891162117782,0,0.0,0.0,0.02129364013671875,1.0,0.1361724853515625
2021-08-20 15:00:00,2021,east_siberian,5.215790276380487,0,0.0,0.11932894388834635,0.01246795654296875,0.86376953125,0.14865271674262154
2021-08-20 16:00:00,2021,east_siberian,5.211667538591244,0,0.0,0.16168139775594076,0.0,0.86220703125,0.1580759769015842
2021-08-20 17:00:00,2021,east_siberian,4.23529975876969,1,0.0,0.1421735127766927,0.0,0.81142578125,0.14610304090711806
2021-08-20 18:00:00,2021,east_siberian,4.178558826707353,1,0.0,0.17870712280273438,0.0,0.79267578125,0.1533453369140625
2021-08-20 19:00:00,2021,east_siberian,4.159413072712033,1,0.0,0.1710704485575358,0.0,0.76376953125,0.14745472378200955
2021-08-20 20:00:00,2021,east_siberian,2.841547249674115,1,0.0,0.14903376897176107,0.0,0.70517578125,0.13376577589246963
2021-08-20 21:00:00,2021,east_siberian,3.0136169391224237,1,0.0,0.2934210459391276,0.0,0.748828125,0.17808936225043404
2021-08-20 22:00:00,2021,east_siberian,2.993763257156057,1,0.0,0.2954554239908853,0.0,0.731640625,0.17634019639756943
2021-08-20 23:00:00,2021,east_siberian,2.925950775711326,1,0.0,0.2954554239908853,0.0,0.731640625,0.17634019639756943
2021-08-21 00:00:00,2021,east_siberian,2.970486879344423,1,0.0,0.2959573745727539,0.0,0.700390625,0.17230738321940103
2021-08-21 01:00:00,2021,east_siberian,2.896275818096284,1,0.0,0.308117167154948,0.0,0.720703125,0.17825832790798612
2021-08-21 02:00:00,2021,east_siberian,3.1439895388838077,1,0.0,0.3073266347249349,0.0,0.722265625,0.17825585259331594
2021-08-21 03:00:00,2021,east_siberian,3.180201898085029,1,0.0,0.25599320729573566,0.0,0.46025390625,0.12963204277886284
2021-08-21 04:00:00,2021,east_siberian,3.138829049999556,1,0.0,0.2477453867594401,0.0,0.44931640625,0.1259742906358507
2021-08-21 05:00:00,2021,east_siberian,3.115671614745134,1,0.0,0.22381451924641926,0.0,0.46494140625,0.12167605929904514
2021-08-21 06:00:00,2021,east_siberian,3.0015143534564945,1,0.0,0.23180281321207682,0.0,0.46806640625,0.12422293768988715
2021-08-21 07:00:00,2021,east_siberian,3.0647319731817912,1,0.0,0.25599320729573566,0.0,0.46025390625,0.12963204277886284
2021-08-21 08:00:00,2021,east_siberian,3.1105318002131654,1,0.0,0.26365509033203127,0.0,0.46416015625,0.132196044921875
2021-08-21 09:00:00,2021,east_siberian,3.1620544781165503,1,0.0,0.16226641337076822,0.0,0.4189453125,0.0991304185655382
2021-08-21 10:00:00,2021,east_siberian,3.1408971379644877,1,0.0,0.16874844233194988,0.0,0.4220703125,0.10127562628851997
2021-08-21 11:00:00,2021,east_siberian,3.302758814412759,1,0.0,0.17529544830322266,0.0,0.4228515625,0.10312566121419271
2021-08-21 12:00:00,2021,east_siberian,3.229843430856268,1,0.0,0.19954414367675782,0.0,0.4212890625,0.10938364664713542
2021-08-21 13:00:00,2021,east_siberian,2.699302420913496,1,0.0,0.21268545786539714,0.0,0.4251953125,0.11340883043077257
2021-08-21 14:00:00,2021,east_siberian,2.9387820544347254,1,0.0,0.2188108444213867,0.0,0.4306640625,0.11577143351236979
2021-08-21 15:00:00,2021,east_siberian,2.9958484421591214,1,0.0,0.09875825246175131,0.00933074951171875,0.75771484375,0.12860827975802952
2021-08-21 16:00:00,2021,east_siberian,3.0268100414354593,1,0.0,0.10493574142456055,0.01099090576171875,0.75380859375,0.12995613098144532
2021-08-21 17:00:00,2021,east_siberian,3.0341373421379276,1,0.0,0.09875825246175131,0.00933074951171875,0.75771484375,0.12860827975802952
2021-08-21 18:00:00,2021,east_siberian,3.052193362910398,1,0.0,0.09218308130900064,0.00747528076171875,0.76083984375,0.127024171617296
2021-08-21 19:00:00,2021,east_siberian,2.978915293902183,1,0.0,0.0848539670308431,0.00532684326171875,0.76630859375,0.12551244947645399
2021-08-21 20:00:00,2021,east_siberian,3.0858199158535538,1,0.0,0.0775249163309733,0.00317840576171875,0.77177734375,0.12400074428982204
2021-08-21 21:00:00,2021,east_siberian,2.454905838847671,1,0.0,0.0,0.01018524169921875,0.84755859375,0.1143658447265625
2021-08-22 02:00:00,2021,east_siberian,3.125356500102946,1,0.0,0.0,0.01204071044921875,0.84130859375,0.11377990722656249
2021-08-22 03:00:00,2021,east_siberian,3.1110796032098293,1,0.0,0.0,0.02477264404296875,0.91630859375,0.12547749837239583
2021-08-22 04:00:00,2021,east_siberian,3.055487264752997,1,0.0,0.0,0.02535858154296875,0.92255859375,0.12638895670572917
2021-08-22 11:00:00,2021,east_siberian,3.1393589748037143,1,0.0,0.0,0.03033905029296875,0.91787109375,0.12642801920572916
2021-08-22 12:00:00,2021,east_siberian,2.904684573986363,1,0.0,0.0,0.03297576904296875,0.93037109375,0.12844624837239585
2021-08-22 13:00:00,2021,east_siberian,3.10182053489315,1,0.0,0.0,0.03033905029296875,0.91787109375,0.12642801920572916
2021-08-22 14:00:00,2021,east_siberian,2.9633000341948947,1,0.0,0.0,0.03033905029296875,0.91787109375,0.12642801920572916
2021-08-22 15:00:00,2021,east_siberian,2.931256755049098,1,0.0,0.0,0.03104705810546875,0.9037109375,0.12463439941406249
2021-08-22 16:00:00,2021,east_siberian,3.015468832770086,1,0.0,0.0,0.02948455810546875,0.9193359375,0.1265093994140625
2021-08-22 17:00:00,2021,east_siberian,3.0149982121145507,1,0.0,0.0,0.02128143310546875,0.9568359375,0.13041564941406247
2021-08-22 18:00:00,2021,east_siberian,3.047694142455008,1,0.0,0.0,0.02948455810546875,0.9193359375,0.1265093994140625
2021-08-22 19:00:00,2021,east_siberian,2.951849962267724,1,0.0,0.0,0.02948455810546875,0.9193359375,0.1265093994140625
2021-08-22 20:00:00,2021,east_siberian,2.987618711602354,1,0.0,0.0,0.02899627685546875,0.9255859375,0.12727762858072916
2021-08-22 21:00:00,2021,east_siberian,3.07214459265302,1,0.0,0.0,0.00745086669921875,0.96875,0.13016011555989582
2021-08-22 22:00:00,2021,east_siberian,2.736571302574431,1,0.0,0.0,0.00872039794921875,0.97578125,0.13126688639322917
2021-08-23 11:00:00,2021,east_siberian,3.172002336617605,1,0.0,0.11319573720296223,0.0,0.87177734375,0.1464225090874566
2021-08-23 12:00:00,2021,east_siberian,3.072894669381356,1,0.0,0.14565550486246745,0.0,0.86474609375,0.15414094712999132
2021-08-23 13:00:00,2021,east_siberian,2.6954690380274062,1,0.0,0.14115006128946941,0.0,0.86474609375,0.15293949551052516
2021-08-23 14:00:00,2021,east_siberian,3.0240306037916023,1,0.0,0.14115006128946941,0.0,0.86474609375,0.15293949551052516
2021-08-23 15:00:00,2021,east_siberian,3.0081568845427253,1,0.0,0.12670154571533204,0.0,0.91513671875,0.15580530802408854
2021-08-23 19:00:00,2021,east_siberian,3.08031690056958,1,0.0,0.12674280802408855,0.0,0.90888671875,0.1549829779730903
2021-08-23 20:00:00,2021,east_siberian,2.8320417350155336,1,0.0,0.12268257141113281,0.0,0.91591796875,0.15483774820963542
2021-08-24 00:00:00,2021,east_siberian,4.356021862608361,1,0.0,0.0901812235514323,0.00519256591796875,0.939453125,0.15000108506944443
2021-08-24 06:00:00,2021,east_siberian,3.087637991789465,1,0.0,0.11977020899454753,0.02258758544921875,0.770703125,0.13771081712510852
2021-08-24 08:00:00,2021,east_siberian,3.154442877820445,1,0.0,0.08902963002522786,0.02424774169921875,0.773046875,0.13004718356662326
2021-08-24 09:00:00,2021,east_siberian,3.9665686870855663,1,0.0,0.095738951365153,0.04248504638671875,0.87421875,0.14775755988226996
2021-08-24 13:00:00,2021,east_siberian,2.8016030006724733,1,0.0,0.09882853825887045,0.04092254638671875,0.88203125,0.14941478305392797
2021-08-24 14:00:00,2021,east_siberian,2.613729507778722,1,0.0,0.10242767333984375,0.04023895263671875,0.8796875,0.1499709065755208
2021-08-24 15:00:00,2021,east_siberian,3.1775926485008545,1,0.0,0.19020741780598957,0.05859832763671875,0.6015625,0.13874342176649304
2021-08-24 17:00:00,2021,east_siberian,5.123602690470997,0,0.0,0.18572521209716802,0.06055145263671875,0.6625,0.14593358357747396
2021-08-24 18:00:00,2021,east_siberian,4.188667316028603,1,0.0,0.17718998591105142,0.05713348388671875,0.54453125,0.12747262742784288
2021-08-24 19:00:00,2021,east_siberian,3.0803482144287804,1,0.0,0.17718998591105142,0.05713348388671875,0.54453125,0.12747262742784288
2021-08-24 22:00:00,2021,east_siberian,3.102312890224966,1,0.0,0.0,0.03026580810546875,0.9501953125,0.1307281494140625
2021-08-25 00:00:00,2021,east_siberian,2.990494794313268,1,0.0,0.0,0.03280487060546875,0.9541015625,0.1315875244140625
2021-08-25 03:00:00,2021,east_siberian,2.9757477729673623,1,0.0,0.0,0.04761199951171875,0.9626953125,0.1347076416015625
2021-08-25 06:00:00,2021,east_siberian,2.9117232367580717,1,0.0,0.0,0.05561981201171875,0.9048828125,0.1280670166015625
2021-08-25 09:00:00,2021,east_siberian,4.716961548637974,1,0.0,0.1376654624938965,0.02662811279296875,0.83173828125,0.1511596425374349
2021-08-25 10:00:00,2021,east_siberian,3.7339234761048217,1,0.0,0.1649298985799154,0.04938201904296875,0.89970703125,0.1705265129937066
2021-08-25 11:00:00,2021,east_siberian,3.1265341999546834,1,0.0,0.15152002970377604,0.04567108154296875,0.89189453125,0.1654140896267361
2021-08-25 12:00:00,2021,east_siberian,3.0559528252948795,1,0.0,0.14668054580688478,0.04166717529296875,0.87783203125,0.1617147064208984
2021-08-25 13:00:00,2021,east_siberian,5.158538530233533,0,0.0,0.14668054580688478,0.04166717529296875,0.87783203125,0.1617147064208984
2021-08-25 14:00:00,2021,east_siberian,2.6661220102134666,1,0.0,0.13603092829386393,0.02428436279296875,0.83642578125,0.15103626675075954
2021-08-25 19:00:00,2021,east_siberian,5.067208354980844,0,0.0,0.1071812629699707,0.01376190185546875,0.70283203125,0.12412752787272135
2021-08-26 05:00:00,2021,east_siberian,2.8782516105275984,1,0.0,0.0663999875386556,0.00513153076171875,0.71025390625,0.11309138827853732
2021-08-26 06:00:00,2021,east_siberian,4.634216222994834,1,0.0,0.09075918197631835,0.00718231201171875,0.69931640625,0.11840227762858073
2021-08-26 07:00:00,2021,east_siberian,4.633847673201944,1,0.0,0.09957968393961589,0.00601043701171875,0.71181640625,0.12226482815212673
2021-08-26 08:00:00,2021,east_siberian,4.671663390460988,1,0.0,0.10670394897460937,0.00845184326171875,0.74306640625,0.12865681966145834
2021-08-26 09:00:00,2021,east_siberian,4.726108540526706,1,0.0,0.21513163248697917,0.0,0.56376953125,0.13253770616319444
2021-08-26 10:00:00,2021,east_siberian,4.462679485216015,1,0.0,0.20857213338216146,0.0,0.58642578125,0.13380933973524306
2021-08-26 11:00:00,2021,east_siberian,4.569566984939202,1,0.0,0.20129547119140626,0.0,0.61533203125,0.13572306315104166
2021-08-26 12:00:00,2021,east_siberian,4.4780414213288395,1,0.0,0.19205185572306316,0.0,0.64111328125,0.13669559902615017
2021-08-26 13:00:00,2021,east_siberian,4.499540874217836,1,0.0,0.190011469523112,0.0,0.61220703125,0.13229732937282984
2021-08-26 14:00:00,2021,east_siberian,4.521048111011877,1,0.0,0.1767926851908366,0.00317840576171875,0.65595703125,0.1350294409857856
2021-08-26 15:00:00,2021,east_siberian,4.589826003577485,1,0.0,0.22223122914632162,0.0,0.75458984375,0.15987364027235243
